q,p,fsz,nc,uc,level
7781,13792,4,2,2,0
7782,13793,4,2,2,0
7783,13794,4,2,2,0
7784,13795,4,2,2,0
7785,13796,4,2,2,0
7786,13797,4,2,2,0
7787,13798,4,2,2,0
7788,13799,4,2,2,0
7789,13800,4,2,2,0
7790,13801,4,2,2,0
7791,13802,4,2,2,0
7792,13803,4,2,2,0
7793,13804,4,2,2,0
7794,13805,4,2,2,0
7795,13806,4,2,2,0
7796,13807,4,2,2,0
7797,13808,4,2,2,0
7798,13809,4,2,2,0
7799,13810,4,2,2,0
7800,13811,4,2,2,0
7801,13812,4,2,2,0
7802,13813,4,2,2,0
7803,13814,3,1,2,0
7804,13815,3,1,2,0
7805,13816,3,1,2,0
7806,13817,8,2,6,0
7807,13818,8,2,6,0
7808,13819,8,2,6,0
7809,13820,8,2,6,0
7810,13821,6,2,4,0
7811,13822,6,2,4,0
7812,13823,6,2,4,0
7813,13824,6,2,4,0
7814,13825,6,2,4,0
7815,13826,6,2,4,0
7816,13827,6,2,4,0
7817,13828,6,2,4,0
7818,13829,6,2,4,0
7819,13830,6,2,4,0
7820,13831,6,2,4,0
7821,13832,6,2,4,0
7822,13833,6,2,4,0
7823,13834,6,2,4,0
7824,13835,6,2,4,0
7825,13884,6,2,4,0
7826,13885,6,2,4,0
7827,13886,4,2,2,0
7828,13887,4,2,2,0
7829,13888,4,2,2,0
7830,13889,4,2,2,0
7831,13890,4,2,2,0
7832,13891,4,2,2,0
7833,13892,4,2,2,0
7834,13893,4,2,2,0
7835,13894,4,2,2,0
7836,13895,4,2,2,0
7837,13896,4,2,2,0
7838,13897,4,2,2,0
7839,13898,4,2,2,0
7840,13899,4,2,2,0
7841,13900,4,2,2,0
7842,13901,4,2,2,0
7843,13902,4,2,2,0
7844,13903,4,2,2,0
7845,13904,4,2,2,0
7846,13905,4,2,2,0
7847,13906,8,2,6,0
7848,13907,8,2,6,0
7849,13908,8,2,6,0
7850,13909,6,2,4,0
7851,13910,6,2,4,0
7852,13911,6,2,4,0
7853,13912,6,2,4,0
7854,13913,6,2,4,0
7855,13914,6,2,4,0
7856,13915,6,2,4,0
7857,13941,4,2,2,0
7858,13942,6,2,4,0
7859,13943,6,2,4,0
7860,13944,4,2,2,0
7861,13945,4,2,2,0
7862,13946,4,2,2,0
7863,13947,4,2,2,0
7864,13948,4,2,2,0
7865,13949,4,2,2,0
7866,13950,4,2,2,0
7867,13951,4,2,2,0
7868,13952,4,2,2,0
7869,13953,4,2,2,0
7870,13954,4,2,2,0
7871,13955,6,2,4,0
7872,13956,4,2,2,0
7873,13957,4,2,2,0
7874,13958,3,1,2,0
7875,13959,3,1,2,0
7876,13960,3,1,2,0
7877,13961,3,1,2,0
7878,13962,3,1,2,0
7879,13963,3,1,2,0
7880,13964,3,1,2,0
7881,13965,3,1,2,0
7882,13966,8,2,6,0
7883,13967,8,2,6,0
7884,13968,6,2,4,0
7885,13969,6,2,4,0
7886,13970,6,2,4,0
7887,13971,6,2,4,0
7888,13972,6,2,4,0
7889,13973,6,2,4,0
7890,13974,6,2,4,0
7891,14005,4,2,2,0
7892,14006,6,2,4,0
7893,14007,6,2,4,0
7894,14008,6,2,4,0
7895,14009,6,2,4,0
7896,14010,6,2,4,0
7897,14011,6,2,4,0
7898,14012,6,2,4,0
7899,14013,6,2,4,0
7900,14014,4,2,2,0
7901,14015,4,2,2,0
7902,14016,4,2,2,0
7903,14017,4,2,2,0
7904,14018,4,2,2,0
7905,14019,4,2,2,0
7906,14020,4,2,2,0
7907,14021,4,2,2,0
7908,14022,4,2,2,0
7909,14023,4,2,2,0
7910,14024,4,2,2,0
7911,14025,4,2,2,0
7912,14026,4,2,2,0
7913,14027,4,2,2,0
7914,14028,4,2,2,0
7915,14029,4,2,2,0
7916,14030,4,2,2,0
7917,14031,4,2,2,0
7918,14032,4,2,2,0
7919,14033,4,2,2,0
7920,14034,4,2,2,0
7921,14035,4,2,2,0
7922,14036,4,2,2,0
7923,14037,6,2,4,0
7924,14038,4,2,2,0
7925,14039,4,2,2,0
7926,14040,4,2,2,0
7927,14041,4,2,2,0
7928,14042,4,2,2,0
7929,14043,4,2,2,0
7930,14044,4,2,2,0
7931,14045,4,2,2,0
7932,14046,4,2,2,0
7933,14047,4,2,2,0
7934,14048,4,2,2,0
7935,14049,3,1,2,0
7936,14050,3,1,2,0
7937,14051,3,1,2,0
7938,14052,8,2,6,0
7939,14053,8,2,6,0
7940,14054,6,2,4,0
7941,14055,6,2,4,0
7942,14056,6,2,4,0
7943,14057,6,2,4,0
7944,14058,6,2,4,0
7945,14059,6,2,4,0
7946,14060,6,2,4,0
7947,14061,6,2,4,0
7948,14062,10,2,8,0
7949,14063,6,2,4,0
7950,14064,6,2,4,0
7951,14065,6,2,4,0
7952,14116,4,2,2,0
7953,14117,6,2,4,0
7954,14118,6,2,4,0
7955,14119,6,2,4,0
7956,14120,6,2,4,0
7957,14121,6,2,4,0
7958,14122,6,2,4,0
7959,14123,4,2,2,0
7960,14124,4,2,2,0
7961,14125,4,2,2,0
7962,14126,4,2,2,0
7963,14127,4,2,2,0
7964,14128,4,2,2,0
7965,14129,4,2,2,0
7966,14130,4,2,2,0
7967,14131,4,2,2,0
7968,14132,4,2,2,0
7969,14133,4,2,2,0
7970,14134,4,2,2,0
7971,14135,4,2,2,0
7972,14136,4,2,2,0
7973,14137,3,1,2,0
7974,14138,3,1,2,0
7975,14139,3,1,2,0
7976,14140,3,1,2,0
7977,14141,3,1,2,0
7978,14142,8,2,6,0
7979,14143,6,2,4,0
7980,14144,6,2,4,0
7981,14145,8,2,6,0
7982,14146,6,2,4,0
7983,14147,6,2,4,0
7984,14148,6,2,4,0
7985,14149,6,2,4,0
7986,14150,6,2,4,0
7987,14151,6,2,4,0
7988,14152,6,2,4,0
7989,14183,6,2,4,0
7990,14184,6,2,4,0
7991,14185,6,2,4,0
7992,14186,8,4,4,0
7993,14187,5,2,3,0
7994,14188,4,2,2,0
7995,14189,4,2,2,0
7996,14190,4,2,2,0
7997,14191,4,2,2,0
7998,14192,4,2,2,0
7999,14193,4,2,2,0
8000,14194,4,2,2,0
8001,14195,4,2,2,0
8002,14196,4,2,2,0
8003,14197,4,2,2,0
8004,14198,4,2,2,0
8005,14199,4,2,2,0
8006,14200,4,2,2,0
8007,14201,4,2,2,0
8008,14202,4,2,2,0
8009,14203,4,2,2,0
8010,14204,4,2,2,0
8011,14205,4,2,2,0
8012,14206,4,2,2,0
8013,14207,4,2,2,0
8014,14208,6,2,4,0
8015,14209,4,2,2,0
8016,14210,4,2,2,0
8017,14211,4,2,2,0
8018,14212,4,2,2,0
8019,14213,3,2,1,0
8020,14214,3,2,1,0
8021,14215,3,1,2,0
8022,14216,3,1,2,0
8023,14217,3,1,2,0
8024,14218,8,2,6,0
8025,14219,8,2,6,0
8026,14220,6,2,4,0
8027,14221,8,2,6,0
8028,14222,6,2,4,0
8029,14223,6,2,4,0
8030,14224,6,2,4,0
8031,14225,6,2,4,0
8032,14226,6,2,4,0
8033,14227,5,2,3,0
8034,14263,4,2,2,0
8035,14264,4,2,2,0
8036,14265,3,1,2,0
8037,14266,8,2,6,0
8038,14267,8,2,6,0
8039,14268,6,2,4,0
8040,14269,6,2,4,0
8041,14270,6,2,4,0
8042,14271,6,2,4,0
8043,14272,4,2,2,0
8044,14273,4,2,2,0
8045,14274,4,2,2,0
8046,14275,4,2,2,0
8047,14276,4,2,2,0
8048,14277,4,2,2,0
8049,14278,4,2,2,0
8050,14279,4,2,2,0
8051,14280,4,2,2,0
8052,14281,4,2,2,0
8053,14282,4,2,2,0
8054,14283,4,2,2,0
8055,14284,4,2,2,0
8056,14285,4,2,2,0
8057,14286,4,2,2,0
8058,14287,4,2,2,0
8059,14288,4,2,2,0
8060,14289,4,2,2,0
8061,14290,4,2,2,0
8062,14291,4,2,2,0
8063,14292,4,2,2,0
8064,14293,4,2,2,0
8065,14294,4,2,2,0
8066,14295,4,2,2,0
8067,14296,4,2,2,0
8068,14297,3,1,2,0
8069,14298,3,1,2,0
8070,14299,3,1,2,0
8071,14300,3,1,2,0
8072,14301,3,1,2,0
8073,14302,3,1,2,0
8074,14303,3,1,2,0
8075,14304,3,1,2,0
8076,14305,3,1,2,0
8077,14306,3,2,1,0
8078,14307,12,2,10,0
8079,14308,10,2,8,0
8080,14309,8,2,6,0
8081,14310,8,2,6,0
8082,14311,6,2,4,0
8083,14312,6,2,4,0
8084,14313,6,2,4,0
8085,14314,6,2,4,0
8086,14315,6,2,4,0
8087,14316,6,2,4,0
8088,14317,6,2,4,0
8089,14318,6,2,4,0
8090,14319,6,2,4,0
8091,14320,6,2,4,0
8092,14321,3,1,2,0
8093,14362,4,2,2,0
8094,14363,4,2,2,0
8095,14364,4,2,2,0
8096,14365,4,2,2,0
8097,14366,3,1,2,0
8098,14367,12,2,10,0
8099,14368,6,2,4,0
8100,14369,4,2,2,0
8101,14370,4,2,2,0
8102,14371,4,2,2,0
8103,14372,4,2,2,0
8104,14373,4,2,2,0
8105,14374,4,2,2,0
8106,14375,4,2,2,0
8107,14376,4,2,2,0
8108,14377,4,2,2,0
8109,14378,4,2,2,0
8110,14379,4,2,2,0
8111,14380,4,2,2,0
8112,14381,4,2,2,0
8113,14382,4,2,2,0
8114,14383,4,2,2,0
8115,14384,4,2,2,0
8116,14385,8,2,6,0
8117,14386,8,2,6,0
8118,14387,8,2,6,0
8119,14388,6,2,4,0
8120,14389,6,2,4,0
8121,14390,6,2,4,0
8122,14391,6,2,4,0
8123,14392,6,2,4,0
8124,14393,6,2,4,0
8125,14416,6,2,4,0
8126,14429,4,2,2,0
8127,14430,4,2,2,0
8128,14431,4,2,2,0
8129,14432,8,2,6,0
8130,14433,8,2,6,0
8131,14434,6,2,4,0
8132,14435,6,2,4,0
8133,14436,6,2,4,0
8134,14437,6,2,4,0
8135,14438,6,2,4,0
8136,14439,6,2,4,0
8137,14440,6,2,4,0
8138,14441,4,2,2,0
8139,14442,4,2,2,0
8140,14443,4,2,2,0
8141,14444,4,2,2,0
8142,14445,4,2,2,0
8143,14446,4,2,2,0
8144,14447,4,2,2,0
8145,14448,4,2,2,0
8146,14449,4,2,2,0
8147,14450,4,2,2,0
8148,14451,4,2,2,0
8149,14452,4,2,2,0
8150,14453,4,2,2,0
8151,14454,4,2,2,0
8152,14455,4,2,2,0
8153,14456,4,2,2,0
8154,14457,4,2,2,0
8155,14458,4,2,2,0
8156,14459,4,2,2,0
8157,14460,4,2,2,0
8158,14461,3,1,2,0
8159,14462,3,1,2,0
8160,14463,3,1,2,0
8161,14464,3,1,2,0
8162,14465,3,1,2,0
8163,14466,3,1,2,0
8164,14467,3,1,2,0
8165,14468,3,1,2,0
8166,14469,3,1,2,0
8167,14470,3,1,2,0
8168,14471,8,2,6,0
8169,14472,8,2,6,0
8170,14473,8,2,6,0
8171,14474,8,2,6,0
8172,14475,6,2,4,0
8173,14476,6,2,4,0
8174,14477,6,2,4,0
8175,14478,6,2,4,0
8176,14515,4,2,2,0
8177,14516,8,2,6,0
8178,14517,6,2,4,0
8179,14518,4,2,2,0
8180,14519,4,2,2,0
8181,14520,4,2,2,0
8182,14521,4,2,2,0
8183,14522,4,2,2,0
8184,14523,4,2,2,0
8185,14524,4,2,2,0
8186,14525,4,2,2,0
8187,14526,4,2,2,0
8188,14527,4,2,2,0
8189,14528,4,2,2,0
8190,14529,4,2,2,0
8191,14530,4,2,2,0
8192,14531,4,2,2,0
8193,14532,6,2,4,0
8194,14533,4,2,2,0
8195,14534,4,2,2,0
8196,14535,4,2,2,0
8197,14536,4,2,2,0
8198,14537,4,2,2,0
8199,14538,4,2,2,0
8200,14539,4,2,2,0
8201,14540,4,2,2,0
8202,14541,3,1,2,0
8203,14542,3,1,2,0
8204,14543,3,1,2,0
8205,14544,3,1,2,0
8206,14545,3,1,2,0
8207,14546,3,1,2,0
8208,14547,3,1,2,0
8209,14548,3,1,2,0
8210,14549,3,1,2,0
8211,14550,3,1,2,0
8212,14551,3,1,2,0
8213,14552,3,1,2,0
8214,14553,3,1,2,0
8215,14554,3,1,2,0
8216,14555,3,1,2,0
8217,14556,3,1,2,0
8218,14557,3,1,2,0
8219,14558,3,1,2,0
8220,14559,3,1,2,0
8221,14560,3,1,2,0
8222,14561,3,1,2,0
8223,14562,3,1,2,0
8224,14563,3,1,2,0
8225,14564,3,1,2,0
8226,14565,3,1,2,0
8227,14566,3,1,2,0
8228,14567,3,1,2,0
8229,14568,10,2,8,0
8230,14569,8,2,6,0
8231,14570,6,2,4,0
8232,14571,6,2,4,0
8233,14572,6,2,4,0
8234,14573,6,2,4,0
8235,14574,6,2,4,0
8236,14575,6,2,4,0
8237,14610,6,2,4,0
8238,14611,4,2,2,0
8239,14612,8,4,4,0
8240,14613,8,2,6,0
8241,14614,6,2,4,0
8242,14615,6,2,4,0
8243,14616,6,2,4,0
8244,14617,6,2,4,0
8245,14618,6,2,4,0
8246,14619,4,2,2,0
8247,14620,4,2,2,0
8248,14621,4,2,2,0
8249,14622,4,2,2,0
8250,14623,6,2,4,0
8251,14624,4,2,2,0
8252,14625,4,2,2,0
8253,14626,4,2,2,0
8254,14627,4,2,2,0
8255,14628,4,2,2,0
8256,14629,4,2,2,0
8257,14630,4,2,2,0
8258,14631,4,2,2,0
8259,14632,4,2,2,0
8260,14633,4,2,2,0
8261,14634,4,2,2,0
8262,14635,4,2,2,0
8263,14636,4,2,2,0
8264,14637,3,1,2,0
8265,14638,3,1,2,0
8266,14639,3,1,2,0
8267,14640,3,1,2,0
8268,14641,3,1,2,0
8269,14642,3,1,2,0
8270,14643,3,1,2,0
8271,14644,3,1,2,0
8272,14645,3,1,2,0
8273,14646,3,1,2,0
8274,14647,8,2,6,0
8275,14648,8,2,6,0
8276,14649,8,2,6,0
8277,14650,6,2,4,0
8278,14651,6,2,4,0
8279,14652,6,2,4,0
8280,14653,6,2,4,0
8281,14654,6,2,4,0
8282,14655,6,2,4,0
8283,14656,6,2,4,0
8284,14657,6,2,4,0
8285,14658,6,2,4,0
8286,14659,6,2,4,0
8287,14660,6,2,4,0
8288,14661,6,2,4,0
8289,14662,6,2,4,0
8290,14697,6,2,4,0
8291,14698,6,2,4,0
8292,14699,6,2,4,0
8293,14700,6,2,4,0
8294,14701,4,2,2,0
8295,14702,4,2,2,0
8296,14703,4,2,2,0
8297,14704,4,2,2,0
8298,14705,4,2,2,0
8299,14706,4,2,2,0
8300,14707,4,2,2,0
8301,14708,4,2,2,0
8302,14709,4,2,2,0
8303,14710,4,2,2,0
8304,14711,4,2,2,0
8305,14712,4,2,2,0
8306,14713,6,2,4,0
8307,14714,4,2,2,0
8308,14715,4,2,2,0
8309,14716,4,2,2,0
8310,14717,6,2,4,0
8311,14718,6,2,4,0
8312,14719,4,2,2,0
8313,14720,4,2,2,0
8314,14721,4,2,2,0
8315,14722,4,2,2,0
8316,14723,4,2,2,0
8317,14724,4,2,2,0
8318,14725,4,2,2,0
8319,14726,4,2,2,0
8320,14727,4,2,2,0
8321,14728,4,2,2,0
8322,14729,3,1,2,0
8323,14730,3,1,2,0
8324,14731,8,2,6,0
8325,14732,8,2,6,0
8326,14733,6,2,4,0
8327,14734,6,2,4,0
8328,14735,6,2,4,0
8329,14736,8,2,6,0
8330,14737,6,2,4,0
8331,14738,6,2,4,0
8332,14739,6,2,4,0
8333,14740,8,2,6,0
8334,14741,6,2,4,0
8335,14742,6,2,4,0
8336,14778,4,2,2,0
8337,14779,4,2,2,0
8338,14780,4,2,2,0
8339,14781,5,3,2,0
8340,14782,8,2,6,0
8341,14783,6,2,4,0
8342,14784,6,2,4,0
8343,14785,6,2,4,0
8344,14786,6,2,4,0
8345,14787,4,2,2,0
8346,14788,4,2,2,0
8347,14789,4,2,2,0
8348,14790,4,2,2,0
8349,14791,4,2,2,0
8350,14792,4,2,2,0
8351,14793,4,2,2,0
8352,14794,4,2,2,0
8353,14795,4,2,2,0
8354,14796,4,2,2,0
8355,14797,4,2,2,0
8356,14798,4,2,2,0
8357,14799,4,2,2,0
8358,14800,4,2,2,0
8359,14801,4,2,2,0
8360,14802,4,2,2,0
8361,14803,4,2,2,0
8362,14804,4,2,2,0
8363,14805,4,2,2,0
8364,14806,4,2,2,0
8365,14807,4,2,2,0
8366,14808,3,1,2,0
8367,14809,3,1,2,0
8368,14810,3,1,2,0
8369,14811,3,1,2,0
8370,14812,8,2,6,0
8371,14813,6,2,4,0
8372,14814,6,2,4,0
8373,14815,6,2,4,0
8374,14816,6,2,4,0
8375,14817,6,2,4,0
8376,14818,6,2,4,0
8377,14819,6,2,4,0
8378,14820,6,2,4,0
8379,14855,8,2,6,0
8380,14856,6,2,4,0
8381,14857,6,2,4,0
8382,14858,6,2,4,0
8383,14859,6,2,4,0
8384,14860,6,2,4,0
8385,14861,6,2,4,0
8386,14862,4,2,2,0
8387,14863,4,2,2,0
8388,14864,4,2,2,0
8389,14865,4,2,2,0
8390,14866,4,2,2,0
8391,14867,4,2,2,0
8392,14868,4,2,2,0
8393,14869,4,2,2,0
8394,14870,4,2,2,0
8395,14871,4,2,2,0
8396,14872,4,2,2,0
8397,14873,4,2,2,0
8398,14874,4,2,2,0
8399,14875,4,2,2,0
8400,14876,4,2,2,0
8401,14877,4,2,2,0
8402,14878,4,2,2,0
8403,14879,4,2,2,0
8404,14880,4,2,2,0
8405,14881,4,2,2,0
8406,14882,4,2,2,0
8407,14883,4,2,2,0
8408,14884,4,2,2,0
8409,14885,4,2,2,0
8410,14886,4,2,2,0
8411,14887,4,2,2,0
8412,14888,4,2,2,0
8413,14889,4,2,2,0
8414,14890,4,2,2,0
8415,14891,4,2,2,0
8416,14892,4,2,2,0
8417,14893,3,1,2,0
8418,14894,3,1,2,0
8419,14895,8,2,6,0
8420,14896,8,2,6,0
8421,14897,8,2,6,0
8422,14898,6,2,4,0
8423,14899,6,2,4,0
8424,14900,6,2,4,0
8425,14901,6,2,4,0
8426,14902,6,2,4,0
8427,14903,6,2,4,0
8428,14904,6,2,4,0
8429,14905,6,2,4,0
8430,14906,6,2,4,0
8431,14907,6,2,4,0
8432,14908,6,2,4,0
8433,14909,6,2,4,0
8434,14910,6,2,4,0
8435,14911,6,2,4,0
8436,14912,6,2,4,0
8437,14913,6,2,4,0
8438,14914,6,2,4,0
8439,14915,6,2,4,0
8440,14916,4,2,2,0
8441,14962,4,2,2,0
8442,14963,8,2,6,0
8443,14964,6,2,4,0
8444,14965,6,2,4,0
8445,14966,4,2,2,0
8446,14967,4,2,2,0
8447,14968,4,2,2,0
8448,14969,4,2,2,0
8449,14970,4,2,2,0
8450,14971,4,2,2,0
8451,14972,4,2,2,0
8452,14973,4,2,2,0
8453,14974,4,2,2,0
8454,14975,4,2,2,0
8455,14976,4,2,2,0
8456,14977,4,2,2,0
8457,14978,4,2,2,0
8458,14979,4,2,2,0
8459,14980,4,2,2,0
8460,14981,4,2,2,0
8461,14982,4,2,2,0
8462,14983,4,2,2,0
8463,14984,4,2,2,0
8464,14985,4,2,2,0
8465,14986,4,2,2,0
8466,14987,4,2,2,0
8467,14988,3,1,2,0
8468,14989,3,1,2,0
8469,14990,3,1,2,0
8470,14991,3,1,2,0
8471,14992,3,1,2,0
8472,14993,3,1,2,0
8473,14994,3,1,2,0
8474,14995,3,1,2,0
8475,14996,3,1,2,0
8476,14997,8,4,4,0
8477,14998,8,2,6,0
8478,14999,6,2,4,0
8479,15000,6,2,4,0
8480,15001,6,2,4,0
8481,15002,6,2,4,0
8482,15003,6,2,4,0
8483,15004,6,2,4,0
8484,15005,6,2,4,0
8485,15006,6,2,4,0
8486,15007,6,2,4,0
8487,15008,6,2,4,0
8488,15040,6,2,4,0
8489,15041,4,2,2,0
8490,15042,4,2,2,0
8491,15043,4,2,2,0
8492,15044,4,2,2,0
8493,15045,6,2,4,0
8494,15046,4,2,2,0
8495,15047,4,2,2,0
8496,15048,4,2,2,0
8497,15049,4,2,2,0
8498,15050,4,2,2,0
8499,15051,4,2,2,0
8500,15052,4,2,2,0
8501,15053,4,2,2,0
8502,15054,4,2,2,0
8503,15055,4,2,2,0
8504,15056,4,2,2,0
8505,15057,3,1,2,0
8506,15058,3,1,2,0
8507,15059,3,1,2,0
8508,15060,8,2,6,0
8509,15061,10,2,8,0
8510,15062,6,2,4,0
8511,15063,6,2,4,0
8512,15064,6,2,4,0
8513,15065,6,2,4,0
8514,15066,6,2,4,0
8515,15067,6,2,4,0
8516,15068,6,2,4,0
8517,15069,6,2,4,0
8518,15070,6,2,4,0
8519,15071,6,2,4,0
8520,15072,3,1,2,0
8521,15102,8,4,4,0
8522,15103,6,2,4,0
8523,15104,6,2,4,0
8524,15105,6,2,4,0
8525,15106,6,2,4,0
8526,15107,6,2,4,0
8527,15108,6,2,4,0
8528,15109,6,2,4,0
8529,15110,4,2,2,0
8530,15111,4,2,2,0
8531,15112,4,2,2,0
8532,15113,4,2,2,0
8533,15114,4,2,2,0
8534,15115,4,2,2,0
8535,15116,4,2,2,0
8536,15117,4,2,2,0
8537,15118,4,2,2,0
8538,15119,4,2,2,0
8539,15120,4,2,2,0
8540,15121,4,2,2,0
8541,15122,4,2,2,0
8542,15123,4,2,2,0
8543,15124,4,2,2,0
8544,15125,4,2,2,0
8545,15126,3,1,2,0
8546,15127,8,2,6,0
8547,15128,8,2,6,0
8548,15129,8,2,6,0
8549,15130,8,2,6,0
8550,15131,6,2,4,0
8551,15132,6,2,4,0
8552,15133,6,2,4,0
8553,15134,6,2,4,0
8554,15135,6,2,4,0
8555,15136,6,2,4,0
8556,15137,6,2,4,0
8557,15138,6,2,4,0
8558,15139,6,2,4,0
8559,15140,6,2,4,0
8560,15141,6,2,4,0
8561,15142,6,2,4,0
8562,15143,6,2,4,0
8563,15144,6,2,4,0
8564,15145,6,2,4,0
8565,15182,4,2,2,0
8566,15183,4,2,2,0
8567,15184,4,2,2,0
8568,15185,3,2,1,0
8569,15186,8,2,6,0
8570,15187,6,2,4,0
8571,15188,6,2,4,0
8572,15189,6,2,4,0
8573,15190,6,2,4,0
8574,15191,6,2,4,0
8575,15192,4,2,2,0
8576,15193,4,2,2,0
8577,15194,4,2,2,0
8578,15195,4,2,2,0
8579,15196,4,2,2,0
8580,15197,4,2,2,0
8581,15198,4,2,2,0
8582,15199,4,2,2,0
8583,15200,4,2,2,0
8584,15201,4,2,2,0
8585,15202,4,2,2,0
8586,15203,4,2,2,0
8587,15204,4,2,2,0
8588,15205,4,2,2,0
8589,15206,4,2,2,0
8590,15207,4,2,2,0
8591,15208,4,2,2,0
8592,15209,4,2,2,0
8593,15210,4,2,2,0
8594,15211,4,2,2,0
8595,15212,4,2,2,0
8596,15213,4,2,2,0
8597,15214,4,2,2,0
8598,15215,3,1,2,0
8599,15216,3,1,2,0
8600,15217,3,1,2,0
8601,15218,3,1,2,0
8602,15219,3,1,2,0
8603,15220,3,1,2,0
8604,15221,3,1,2,0
8605,15222,3,1,2,0
8606,15223,3,1,2,0
8607,15224,6,2,4,0
8608,15225,6,2,4,0
8609,15226,6,2,4,0
8610,15227,6,2,4,0
8611,15228,6,2,4,0
8612,15229,6,2,4,0
8613,15230,6,2,4,0
8614,15231,6,2,4,0
8615,15232,6,2,4,0
8616,15233,6,2,4,0
8617,15234,8,2,6,0
8618,15235,6,2,4,0
8619,15269,6,2,4,0
8620,15270,6,2,4,0
8621,15271,6,2,4,0
8622,15272,6,2,4,0
8623,15273,4,2,2,0
8624,15274,4,2,2,0
8625,15275,4,2,2,0
8626,15276,4,2,2,0
8627,15277,4,2,2,0
8628,15278,4,2,2,0
8629,15279,4,2,2,0
8630,15280,4,2,2,0
8631,15281,4,2,2,0
8632,15282,4,2,2,0
8633,15283,4,2,2,0
8634,15284,4,2,2,0
8635,15285,4,2,2,0
8636,15286,4,2,2,0
8637,15287,4,2,2,0
8638,15288,4,2,2,0
8639,15289,4,2,2,0
8640,15290,4,2,2,0
8641,15291,3,1,2,0
8642,15292,8,2,6,0
8643,15293,8,2,6,0
8644,15294,6,2,4,0
8645,15295,6,2,4,0
8646,15296,6,2,4,0
8647,15297,8,2,6,0
8648,15298,6,2,4,0
8649,15299,6,2,4,0
8650,15300,6,2,4,0
8651,15301,6,2,4,0
8652,15302,4,2,2,0
8653,15334,4,2,2,0
8654,15335,6,2,4,0
8655,15336,6,2,4,0
8656,15337,6,2,4,0
8657,15338,6,2,4,0
8658,15339,6,2,4,0
8659,15340,4,2,2,0
8660,15341,4,2,2,0
8661,15342,4,2,2,0
8662,15343,4,2,2,0
8663,15344,4,2,2,0
8664,15345,6,2,4,0
8665,15346,6,2,4,0
8666,15347,4,2,2,0
8667,15348,4,2,2,0
8668,15349,4,2,2,0
8669,15350,4,2,2,0
8670,15351,4,2,2,0
8671,15352,5,2,3,0
8672,15353,4,2,2,0
8673,15354,4,2,2,0
8674,15355,3,1,2,0
8675,15356,3,1,2,0
8676,15357,3,1,2,0
8677,15358,3,1,2,0
8678,15359,3,1,2,0
8679,15360,3,1,2,0
8680,15361,3,1,2,0
8681,15362,3,1,2,0
8682,15363,8,2,6,0
8683,15364,8,2,6,0
8684,15365,8,2,6,0
8685,15366,8,2,6,0
8686,15367,6,2,4,0
8687,15368,6,2,4,0
8688,15369,6,2,4,0
8689,15370,6,2,4,0
8690,15371,6,2,4,0
8691,15372,6,2,4,0
8692,15373,6,2,4,0
8693,15374,6,2,4,0
8694,15375,6,2,4,0
8695,15376,6,2,4,0
8696,15377,6,2,4,0
8697,15378,6,2,4,0
8698,15379,4,2,2,0
8699,15419,4,2,2,0
8700,15420,4,2,2,0
8701,15421,8,2,6,0
8702,15422,8,2,6,0
8703,15423,7,3,4,0
8704,15424,6,2,4,0
8705,15425,6,2,4,0
8706,15426,6,2,4,0
8707,15427,4,2,2,0
8708,15428,4,2,2,0
8709,15429,5,2,3,0
8710,15430,5,2,3,0
8711,15431,5,2,3,0
8712,15432,4,2,2,0
8713,15433,4,2,2,0
8714,15434,4,2,2,0
8715,15435,4,2,2,0
8716,15436,4,2,2,0
8717,15437,4,2,2,0
8718,15438,4,2,2,0
8719,15439,4,2,2,0
8720,15440,4,2,2,0
8721,15441,4,2,2,0
8722,15442,4,2,2,0
8723,15443,4,2,2,0
8724,15444,4,2,2,0
8725,15445,4,2,2,0
8726,15446,4,2,2,0
8727,15447,4,2,2,0
8728,15448,3,1,2,0
8729,15449,3,1,2,0
8730,15450,3,2,1,0
8731,15451,3,1,2,0
8732,15452,8,2,6,0
8733,15453,8,2,6,0
8734,15454,6,2,4,0
8735,15455,6,2,4,0
8736,15456,6,2,4,0
8737,15457,6,2,4,0
8738,15458,6,2,4,0
8739,15459,6,2,4,0
8740,15460,6,2,4,0
8741,15461,6,2,4,0
8742,15462,6,2,4,0
8743,15463,5,1,4,0
8744,15464,4,2,2,0
8745,15465,5,2,3,0
8746,15466,4,2,2,0
8747,15509,4,2,2,0
8748,15510,4,2,2,0
8749,15511,4,2,2,0
8750,15512,4,2,2,0
8751,15513,3,1,2,0
8752,15514,6,2,4,0
8753,15515,6,2,4,0
8754,15516,6,2,4,0
8755,15517,6,2,4,0
8756,15518,4,2,2,0
8757,15519,4,2,2,0
8758,15520,4,2,2,0
8759,15521,4,2,2,0
8760,15522,4,2,2,0
8761,15523,4,2,2,0
8762,15524,4,2,2,0
8763,15525,4,2,2,0
8764,15526,4,2,2,0
8765,15527,4,2,2,0
8766,15528,4,2,2,0
8767,15529,4,2,2,0
8768,15530,4,2,2,0
8769,15531,4,2,2,0
8770,15532,4,2,2,0
8771,15533,4,2,2,0
8772,15534,4,2,2,0
8773,15535,4,2,2,0
8774,15536,4,2,2,0
8775,15537,4,2,2,0
8776,15538,3,1,2,0
8777,15539,4,2,2,0
8778,15540,4,2,2,0
