q,p,fsz,nc,uc,level,parent,asm_len,extend_elems
4442,18952,6,2,4,0,18986,4,16
4443,18953,6,2,4,0,18987,4,16
4444,18954,6,2,4,0,19005,4,16
4445,18955,4,2,2,0,18986,2,4
4446,18956,4,2,2,0,18986,2,4
4447,18957,4,2,2,0,18994,2,4
4448,18958,4,2,2,0,18991,2,4
4449,18959,4,2,2,0,18993,2,4
4450,18960,4,2,2,0,18998,2,4
4451,18961,4,2,2,0,19012,2,4
4452,18962,4,2,2,0,18996,2,4
4453,18963,4,2,2,0,19005,2,4
4454,18964,4,2,2,0,19008,2,4
4455,18965,4,2,2,0,18988,2,4
4456,18966,4,2,2,0,18997,2,4
4457,18967,4,2,2,0,18989,2,4
4458,18968,4,2,2,0,18995,2,4
4459,18969,4,2,2,0,18992,2,4
4460,18970,4,2,2,0,19006,2,4
4461,18971,4,2,2,0,18999,2,4
4462,18972,3,1,2,0,18990,2,4
4463,18973,3,1,2,0,18990,2,4
4464,18974,3,1,2,0,19000,2,4
4465,18975,8,2,6,0,19000,6,36
4466,18976,8,2,6,0,19006,6,36
4467,18977,8,2,6,0,19003,6,36
4468,18978,6,2,4,0,18991,4,16
4469,18979,6,2,4,0,19008,4,16
4470,18980,6,2,4,0,19001,4,16
4471,18981,6,2,4,0,19002,4,16
4472,18982,6,2,4,0,18992,4,16
4473,18983,6,2,4,0,18993,4,16
4474,18984,6,2,4,0,19003,4,16
4475,18985,4,2,2,0,19004,2,4
4476,19016,4,2,2,0,19257,2,4
4477,19017,4,2,2,0,22717,2,4
4478,19018,8,2,6,0,19063,6,36
4479,19019,6,2,4,0,19073,4,16
4480,19020,6,2,4,0,19064,4,16
4481,19021,6,2,4,0,19059,4,16
4482,19022,4,2,2,0,19060,2,4
4483,19023,4,2,2,0,19074,2,4
4484,19024,5,2,3,0,19053,3,9
4485,19025,4,2,2,0,19071,2,4
4486,19026,4,2,2,0,19054,2,4
4487,19027,4,2,2,0,19062,2,4
4488,19028,4,2,2,0,19055,2,4
4489,19029,4,2,2,0,19072,2,4
4490,19030,4,2,2,0,19061,2,4
4491,19031,4,2,2,0,19056,2,4
4492,19032,4,2,2,0,19057,2,4
4493,19033,4,2,2,0,19057,2,4
4494,19034,4,2,2,0,19075,2,4
4495,19035,4,2,2,0,19064,2,4
4496,19036,4,2,2,0,19065,2,4
4497,19037,4,2,2,0,19067,2,4
4498,19038,4,2,2,0,19058,2,4
4499,19039,4,2,2,0,19063,2,4
4500,19040,4,2,2,0,19066,2,4
4501,19041,4,2,2,0,19059,2,4
4502,19042,3,1,2,0,19060,2,4
4503,19043,10,2,8,0,19067,8,64
4504,19044,8,2,6,0,19068,6,36
4505,19045,8,2,6,0,19061,6,36
4506,19046,6,2,4,0,19062,4,16
4507,19047,6,2,4,0,19063,4,16
4508,19048,6,2,4,0,19064,4,16
4509,19049,6,2,4,0,19065,4,16
4510,19050,6,2,4,0,19070,4,16
4511,19051,6,2,4,0,19069,4,16
4512,19052,5,1,4,0,19070,4,16
4513,19084,4,2,2,0,19258,2,4
4514,19086,6,2,4,0,19139,4,16
4515,19087,4,2,2,0,19128,2,4
4516,19088,4,2,2,0,19128,2,4
4517,19089,4,2,2,0,19128,2,4
4518,19090,4,2,2,0,19140,2,4
4519,19091,4,2,2,0,19134,2,4
4520,19092,4,2,2,0,19138,2,4
4521,19093,4,2,2,0,19138,2,4
4522,19094,4,2,2,0,19129,2,4
4523,19095,4,2,2,0,19130,2,4
4524,19096,4,2,2,0,19130,2,4
4525,19097,4,2,2,0,19135,2,4
4526,19098,4,2,2,0,19141,2,4
4527,19099,4,2,2,0,19149,2,4
4528,19100,4,2,2,0,19131,2,4
4529,19101,4,2,2,0,19147,2,4
4530,19102,4,2,2,0,19132,2,4
4531,19103,4,2,2,0,19163,2,4
4532,19104,4,2,2,0,19151,2,4
4533,19105,4,2,2,0,19153,2,4
4534,19106,4,2,2,0,19146,2,4
4535,19107,4,2,2,0,19156,2,4
4536,19108,4,2,2,0,19133,2,4
4537,19109,4,2,2,0,19148,2,4
4538,19110,4,2,2,0,19154,2,4
4539,19111,4,2,2,0,19144,2,4
4540,19112,3,1,2,0,19128,2,4
4541,19113,3,1,2,0,19150,2,4
4542,19114,3,1,2,0,19150,2,4
4543,19115,3,2,1,0,19142,1,1
4544,19116,3,1,2,0,19143,2,4
4545,19117,3,1,2,0,19134,2,4
4546,19118,3,1,2,0,19134,2,4
4547,19119,3,1,2,0,19134,2,4
4548,19120,3,1,2,0,19134,2,4
4549,19121,3,1,2,0,19134,2,4
4550,19122,3,1,2,0,19134,2,4
4551,19123,8,2,6,0,19135,6,36
4552,19124,8,2,6,0,19144,6,36
4553,19125,6,2,4,0,19145,4,16
4554,19126,6,2,4,0,19146,4,16
4555,19127,6,2,4,0,19146,4,16
4556,19164,4,2,2,0,22716,2,4
4557,19165,6,2,4,0,19244,4,16
4558,19166,6,2,4,0,19214,4,16
4559,19167,6,2,4,0,19215,4,16
4560,19168,6,4,2,0,20260,2,4
4561,19169,4,2,2,0,19216,2,4
4562,19170,4,2,2,0,19245,2,4
4563,19171,4,2,2,0,19224,2,4
4564,19172,4,2,2,0,19225,2,4
4565,19173,4,2,2,0,19226,2,4
4566,19174,4,2,2,0,19254,2,4
4567,19175,4,2,2,0,19233,2,4
4568,19176,4,2,2,0,19232,2,4
4569,19177,4,2,2,0,19221,2,4
4570,19178,4,2,2,0,19221,2,4
4571,19179,5,2,3,0,19237,3,9
4572,19180,4,2,2,0,19249,2,4
4573,19181,4,2,2,0,19222,2,4
4574,19182,4,2,2,0,19234,2,4
4575,19183,4,2,2,0,19227,2,4
4576,19184,4,2,2,0,19217,2,4
4577,19185,4,2,2,0,19217,2,4
4578,19186,4,2,2,0,19217,2,4
4579,19187,4,2,2,0,19218,2,4
4580,19188,4,2,2,0,19238,2,4
4581,19189,4,2,2,0,19218,2,4
4582,19190,4,2,2,0,19236,2,4
4583,19191,4,2,2,0,19228,2,4
4584,19192,4,2,2,0,19257,2,4
4585,19193,4,2,2,0,19229,2,4
4586,19194,4,2,2,0,19229,2,4
4587,19195,4,2,2,0,19219,2,4
4588,19196,4,2,2,0,19219,2,4
4589,19197,4,2,2,0,19230,2,4
4590,19198,4,2,2,0,19223,2,4
4591,19199,4,2,2,0,19220,2,4
4592,19200,4,2,2,0,19239,2,4
4593,19201,3,1,2,0,19221,2,4
4594,19202,3,1,2,0,19221,2,4
4595,19203,8,2,6,0,19244,6,36
4596,19204,8,2,6,0,19230,6,36
4597,19205,8,2,6,0,19222,6,36
4598,19206,8,2,6,0,19231,6,36
4599,19207,8,2,6,0,19223,6,36
4600,19208,6,2,4,0,19242,4,16
4601,19209,6,2,4,0,19232,4,16
4602,19210,6,2,4,0,19245,4,16
4603,19211,6,2,4,0,19233,4,16
4604,19212,6,2,4,0,19234,4,16
4605,19213,4,2,2,0,19235,2,4
4606,19260,4,2,2,0,19468,2,4
4607,19261,4,2,2,0,20257,2,4
4608,19262,6,2,4,0,19318,4,16
4609,19263,6,2,4,0,19317,4,16
4610,19264,6,2,4,0,19319,4,16
4611,19265,5,3,2,0,19772,2,4
4612,19266,4,2,2,0,19327,2,4
4613,19267,4,2,2,0,19327,2,4
4614,19268,4,2,2,0,19320,2,4
4615,19269,4,2,2,0,19320,2,4
4616,19270,4,2,2,0,19320,2,4
4617,19271,4,2,2,0,19314,2,4
4618,19272,4,2,2,0,19315,2,4
4619,19273,4,2,2,0,19337,2,4
4620,19274,4,2,2,0,19321,2,4
4621,19275,4,2,2,0,19338,2,4
4622,19276,4,2,2,0,19328,2,4
4623,19277,4,2,2,0,19340,2,4
4624,19278,4,2,2,0,19360,2,4
4625,19279,4,2,2,0,19322,2,4
4626,19280,4,2,2,0,19330,2,4
4627,19281,4,2,2,0,19317,2,4
4628,19282,4,2,2,0,19323,2,4
4629,19283,4,2,2,0,19324,2,4
4630,19284,4,2,2,0,19325,2,4
4631,19285,4,2,2,0,19316,2,4
4632,19286,4,2,2,0,19348,2,4
4633,19287,4,2,2,0,19331,2,4
4634,19288,4,2,2,0,19355,2,4
4635,19289,4,2,2,0,19356,2,4
4636,19290,4,2,2,0,19335,2,4
4637,19291,4,2,2,0,19326,2,4
4638,19292,4,2,2,0,19332,2,4
4639,19293,3,1,2,0,19329,2,4
4640,19294,3,1,2,0,19327,2,4
4641,19295,3,1,2,0,19313,2,4
4642,19296,3,1,2,0,19313,2,4
4643,19297,3,1,2,0,19314,2,4
4644,19298,3,1,2,0,19314,2,4
4645,19299,3,1,2,0,19314,2,4
4646,19300,3,1,2,0,19315,2,4
4647,19301,3,1,2,0,19315,2,4
4648,19302,3,1,2,0,19315,2,4
4649,19303,8,2,6,0,19316,6,36
4650,19304,8,2,6,0,19328,6,36
4651,19305,8,2,6,0,19317,6,36
4652,19306,6,2,4,0,19329,4,16
4653,19307,6,2,4,0,19333,4,16
4654,19308,6,2,4,0,19341,4,16
4655,19309,6,2,4,0,19330,4,16
4656,19310,6,2,4,0,19331,4,16
4657,19311,6,2,4,0,19332,4,16
4658,19312,4,2,2,0,19345,2,4
4659,19346,8,2,6,0,19360,6,36
4660,19362,4,2,2,0,19468,2,4
4661,19363,3,1,2,0,19468,2,4
4662,19364,6,2,4,0,19432,4,16
4663,19365,6,2,4,0,19416,4,16
4664,19366,6,2,4,0,19429,4,16
4665,19367,6,2,4,0,19427,4,16
4666,19368,4,2,2,0,19431,2,4
4667,19369,4,2,2,0,19422,2,4
4668,19370,4,2,2,0,19422,2,4
4669,19371,4,2,2,0,19422,2,4
4670,19372,4,2,2,0,19425,2,4
4671,19373,4,2,2,0,19425,2,4
4672,19374,4,2,2,0,19425,2,4
4673,19375,4,2,2,0,19417,2,4
4674,19376,4,2,2,0,19424,2,4
4675,19377,4,2,2,0,19433,2,4
4676,19378,4,2,2,0,19434,2,4
4677,19379,4,2,2,0,19426,2,4
4678,19380,4,2,2,0,19418,2,4
4679,19381,4,2,2,0,19435,2,4
4680,19382,4,2,2,0,19468,2,4
4681,19383,4,2,2,0,19436,2,4
4682,19384,4,2,2,0,19444,2,4
4683,19385,4,2,2,0,19428,2,4
4684,19386,4,2,2,0,19441,2,4
4685,19387,4,2,2,0,19441,2,4
4686,19388,4,2,2,0,19437,2,4
4687,19389,4,2,2,0,19455,2,4
4688,19390,4,2,2,0,19453,2,4
4689,19391,4,2,2,0,19438,2,4
4690,19392,4,2,2,0,19463,2,4
4691,19393,4,2,2,0,19464,2,4
4692,19394,4,2,2,0,19416,2,4
4693,19395,4,2,2,0,19419,2,4
4694,19396,4,2,2,0,19440,2,4
4695,19397,4,2,2,0,19440,2,4
4696,19398,3,1,2,0,19420,2,4
4697,19399,3,1,2,0,19468,2,4
4698,19400,3,1,2,0,19421,2,4
4699,19401,3,1,2,0,19462,2,4
4700,19402,3,1,2,0,19468,2,4
4701,19403,3,1,2,0,19422,2,4
4702,19404,3,1,2,0,19425,2,4
4703,19405,3,1,2,0,19425,2,4
4704,19406,3,1,2,0,19423,2,4
4705,19407,8,2,6,0,19439,6,36
4706,19408,8,2,6,0,19424,6,36
4707,19409,8,2,6,0,19443,6,36
4708,19410,6,2,4,0,19425,4,16
4709,19411,6,2,4,0,19440,4,16
4710,19412,6,2,4,0,19446,4,16
4711,19413,6,2,4,0,19447,4,16
4712,19414,6,2,4,0,19441,4,16
4713,19415,5,1,4,0,19445,4,16
4714,19454,8,2,6,0,19460,6,36
4715,19469,4,2,2,0,19609,2,4
4716,19470,8,2,6,0,19516,6,36
4717,19471,6,2,4,0,19546,4,16
4718,19472,6,2,4,0,19524,4,16
4719,19473,6,2,4,0,19523,4,16
4720,19474,7,2,5,0,19518,5,25
4721,19475,6,2,4,0,19519,4,16
4722,19476,4,2,2,0,19516,2,4
4723,19477,4,2,2,0,19520,2,4
4724,19478,4,2,2,0,19520,2,4
4725,19479,4,2,2,0,19521,2,4
4726,19480,4,2,2,0,19526,2,4
4727,19481,4,2,2,0,19517,2,4
4728,19482,4,2,2,0,19517,2,4
4729,19483,4,2,2,0,19517,2,4
4730,19484,4,2,2,0,19517,2,4
4731,19485,4,2,2,0,19529,2,4
4732,19486,4,2,2,0,19536,2,4
4733,19487,4,2,2,0,19529,2,4
4734,19488,4,2,2,0,19523,2,4
4735,19489,4,2,2,0,19523,2,4
4736,19490,4,2,2,0,19530,2,4
4737,19491,4,2,2,0,19531,2,4
4738,19492,4,2,2,0,19543,2,4
4739,19493,4,2,2,0,19518,2,4
4740,19494,4,2,2,0,19519,2,4
4741,19495,4,2,2,0,19519,2,4
4742,19496,4,2,2,0,19532,2,4
4743,19497,4,2,2,0,19541,2,4
4744,19498,4,1,3,0,19525,3,9
4745,19499,3,1,2,0,19516,2,4
4746,19500,3,1,2,0,19516,2,4
4747,19501,3,1,2,0,19516,2,4
4748,19502,3,1,2,0,19516,2,4
4749,19503,3,1,2,0,19520,2,4
4750,19504,3,1,2,0,19520,2,4
4751,19505,3,1,2,0,19521,2,4
4752,19506,3,1,2,0,19522,2,4
4753,19507,3,1,2,0,19522,2,4
4754,19508,3,1,2,0,19526,2,4
4755,19509,8,2,6,0,19523,6,36
4756,19510,8,2,6,0,19533,6,36
4757,19511,8,2,6,0,19537,6,36
4758,19512,6,2,4,0,19540,4,16
4759,19513,4,2,2,0,19534,2,4
4760,19514,4,2,2,0,19524,2,4
4761,19515,3,1,2,0,19533,2,4
4762,19542,7,2,5,0,19544,5,25
4763,19547,8,2,6,0,19587,6,36
4764,19548,8,2,6,0,19586,6,36
4765,19549,4,2,2,0,19591,2,4
4766,19550,4,2,2,0,19591,2,4
4767,19551,4,2,2,0,19597,2,4
4768,19552,4,2,2,0,19590,2,4
4769,19553,4,2,2,0,19593,2,4
4770,19554,4,2,2,0,19595,2,4
4771,19555,4,2,2,0,19587,2,4
4772,19556,4,2,2,0,19605,2,4
4773,19557,4,2,2,0,19609,2,4
4774,19558,4,2,2,0,19594,2,4
4775,19559,4,2,2,0,19598,2,4
4776,19560,4,2,2,0,19592,2,4
4777,19561,4,2,2,0,19592,2,4
4778,19562,4,2,2,0,19592,2,4
4779,19563,4,2,2,0,19592,2,4
4780,19564,4,2,2,0,19599,2,4
4781,19565,4,2,2,0,19602,2,4
4782,19566,3,1,2,0,19591,2,4
4783,19567,3,1,2,0,19591,2,4
4784,19568,3,1,2,0,19591,2,4
4785,19569,3,1,2,0,19591,2,4
4786,19570,3,1,2,0,19588,2,4
4787,19571,3,1,2,0,19589,2,4
4788,19572,3,1,2,0,19589,2,4
4789,19573,3,1,2,0,19589,2,4
4790,19574,3,1,2,0,19606,2,4
4791,19575,3,1,2,0,19590,2,4
4792,19576,8,2,6,0,19590,6,36
4793,19577,7,2,5,0,19591,5,25
4794,19578,6,2,4,0,19595,4,16
4795,19579,6,2,4,0,19596,4,16
4796,19580,6,2,4,0,19609,4,16
4797,19581,6,2,4,0,19597,4,16
4798,19582,6,2,4,0,19598,4,16
4799,19583,6,2,4,0,19592,4,16
4800,19584,6,2,4,0,19599,4,16
4801,19585,4,2,2,0,19603,2,4
4802,19610,4,2,2,0,19770,2,4
4803,19611,4,2,2,0,20257,2,4
4804,19612,8,4,4,0,20257,4,16
4805,19613,8,2,6,0,19662,6,36
4806,19614,8,4,4,0,19771,4,16
4807,19615,6,2,4,0,19681,4,16
4808,19616,6,2,4,0,19659,4,16
4809,19617,4,2,2,0,19657,2,4
4810,19618,4,2,2,0,19657,2,4
4811,19619,4,2,2,0,19658,2,4
4812,19620,4,2,2,0,19660,2,4
4813,19621,4,2,2,0,19683,2,4
4814,19622,4,2,2,0,19653,2,4
4815,19623,4,2,2,0,19661,2,4
4816,19624,4,2,2,0,19662,2,4
4817,19625,4,2,2,0,19665,2,4
4818,19626,4,2,2,0,19669,2,4
4819,19627,4,2,2,0,19663,2,4
4820,19628,4,2,2,0,19664,2,4
4821,19629,4,2,2,0,19654,2,4
4822,19630,4,2,2,0,19655,2,4
4823,19631,4,2,2,0,19681,2,4
4824,19632,4,2,2,0,19679,2,4
4825,19633,4,2,2,0,19656,2,4
4826,19634,3,1,2,0,19657,2,4
4827,19635,3,1,2,0,19657,2,4
4828,19636,3,1,2,0,19657,2,4
4829,19637,3,1,2,0,19657,2,4
4830,19638,3,1,2,0,19657,2,4
4831,19639,3,1,2,0,19657,2,4
4832,19640,3,1,2,0,19657,2,4
4833,19641,3,1,2,0,19683,2,4
4834,19642,3,1,2,0,19666,2,4
4835,19643,3,1,2,0,19666,2,4
4836,19644,8,2,6,0,19657,6,36
4837,19645,8,2,6,0,19675,6,36
4838,19646,6,2,4,0,19665,4,16
4839,19647,6,2,4,0,19658,4,16
4840,19648,6,2,4,0,19665,4,16
4841,19649,6,2,4,0,19681,4,16
4842,19650,6,2,4,0,19676,4,16
4843,19651,4,2,2,0,19666,2,4
4844,19652,4,2,2,0,19671,2,4
4845,19678,8,2,6,0,19680,6,36
4846,19684,4,2,2,0,19771,2,4
4847,19685,8,2,6,0,19728,6,36
4848,19686,6,2,4,0,19768,4,16
4849,19687,6,2,4,0,19755,4,16
4850,19688,6,2,4,0,19732,4,16
4851,19689,6,2,4,0,19727,4,16
4852,19690,4,2,2,0,19735,2,4
4853,19691,4,2,2,0,19735,2,4
4854,19692,4,2,2,0,19728,2,4
4855,19693,4,2,2,0,19745,2,4
4856,19694,4,2,2,0,19737,2,4
4857,19695,4,2,2,0,19754,2,4
4858,19696,4,2,2,0,19763,2,4
4859,19697,4,2,2,0,19738,2,4
4860,19698,4,2,2,0,19729,2,4
4861,19699,4,2,2,0,19729,2,4
4862,19700,4,2,2,0,19743,2,4
4863,19701,4,2,2,0,19730,2,4
4864,19702,4,2,2,0,19739,2,4
4865,19703,4,2,2,0,19750,2,4
4866,19704,4,2,2,0,19740,2,4
4867,19705,4,2,2,0,19742,2,4
4868,19706,4,2,2,0,19731,2,4
4869,19707,4,2,2,0,19770,2,4
4870,19708,4,2,2,0,19769,2,4
4871,19709,4,2,2,0,19762,2,4
4872,19710,4,2,2,0,19732,2,4
4873,19711,4,2,2,0,19770,2,4
4874,19712,4,2,2,0,19733,2,4
4875,19713,4,2,2,0,19746,2,4
4876,19714,4,2,2,0,19736,2,4
4877,19715,4,2,2,0,19741,2,4
4878,19716,4,2,2,0,19734,2,4
4879,19717,3,1,2,0,19735,2,4
4880,19718,10,2,8,0,19742,8,64
4881,19719,8,2,6,0,19735,6,36
4882,19720,8,2,6,0,19743,6,36
4883,19721,8,2,6,0,19736,6,36
4884,19722,6,2,4,0,19744,4,16
4885,19723,6,2,4,0,19748,4,16
4886,19724,6,2,4,0,19745,4,16
4887,19725,6,4,2,0,19771,2,4
4888,19726,4,2,2,0,19753,2,4
4889,19758,8,2,6,0,19769,6,36
4890,19759,6,2,4,0,19763,4,16
4891,19773,8,2,6,0,19810,6,36
4892,19774,6,2,4,0,19819,4,16
4893,19775,4,2,2,0,19824,2,4
4894,19776,4,2,2,0,19811,2,4
4895,19777,4,2,2,0,19817,2,4
4896,19778,4,2,2,0,19817,2,4
4897,19779,4,2,2,0,19840,2,4
4898,19780,4,2,2,0,19820,2,4
4899,19781,4,2,2,0,19816,2,4
4900,19782,4,2,2,0,19812,2,4
4901,19783,4,2,2,0,19821,2,4
4902,19784,4,2,2,0,19813,2,4
4903,19785,4,2,2,0,19814,2,4
4904,19786,4,2,2,0,19814,2,4
4905,19787,4,2,2,0,19838,2,4
4906,19788,4,2,2,0,19831,2,4
4907,19789,4,2,2,0,19826,2,4
4908,19790,4,2,2,0,19815,2,4
4909,19791,4,2,2,0,19825,2,4
4910,19792,4,2,2,0,19842,2,4
4911,19793,4,2,2,0,19818,2,4
4912,19794,4,2,2,0,19827,2,4
4913,19795,4,2,2,0,19822,2,4
4914,19796,3,1,2,0,19823,2,4
4915,19797,8,2,6,0,19842,6,36
4916,19798,8,2,6,0,19826,6,36
4917,19799,6,2,4,0,19823,4,16
4918,19800,6,2,4,0,19816,4,16
4919,19801,6,2,4,0,19824,4,16
4920,19802,6,2,4,0,19817,4,16
4921,19803,6,2,4,0,19842,4,16
4922,19804,6,2,4,0,19825,4,16
4923,19805,6,2,4,0,19834,4,16
4924,19806,6,2,4,0,19826,4,16
4925,19807,6,2,4,0,19839,4,16
4926,19808,6,2,4,0,19827,4,16
4927,19809,6,2,4,0,19818,4,16
4928,19843,4,2,2,0,20038,2,4
4929,19844,4,2,2,0,20256,2,4
4930,19845,8,4,4,0,20037,4,16
4931,19846,6,4,2,0,20256,2,4
4932,19847,6,2,4,0,19880,4,16
4933,19848,6,2,4,0,19875,4,16
4934,19849,4,2,2,0,19876,2,4
4935,19850,4,2,2,0,19893,2,4
4936,19851,4,2,2,0,19877,2,4
4937,19852,4,2,2,0,19889,2,4
4938,19853,4,2,2,0,19882,2,4
4939,19854,4,2,2,0,19888,2,4
4940,19855,4,2,2,0,19878,2,4
4941,19856,4,2,2,0,19883,2,4
4942,19857,4,2,2,0,19891,2,4
4943,19858,4,2,2,0,19884,2,4
4944,19859,4,2,2,0,19884,2,4
4945,19860,4,2,2,0,19879,2,4
4946,19861,8,2,6,0,19879,6,36
4947,19862,8,2,6,0,19885,6,36
4948,19863,8,2,6,0,19888,6,36
4949,19864,6,2,4,0,19890,4,16
4950,19865,6,2,4,0,19901,4,16
4951,19866,6,2,4,0,19902,4,16
4952,19867,6,2,4,0,19885,4,16
4953,19868,6,2,4,0,19886,4,16
4954,19869,6,2,4,0,19887,4,16
4955,19870,6,2,4,0,19880,4,16
4956,19871,6,2,4,0,19888,4,16
4957,19872,6,2,4,0,19895,4,16
4958,19873,5,2,3,0,19902,3,9
4959,19874,3,2,1,0,19881,1,1
4960,19903,4,2,2,0,20037,2,4
4961,19904,8,2,6,0,19953,6,36
4962,19905,8,2,6,0,19952,6,36
4963,19906,6,2,4,0,19968,4,16
4964,19907,6,2,4,0,19949,4,16
4965,19908,4,2,2,0,19956,2,4
4966,19909,4,2,2,0,19950,2,4
4967,19910,4,2,2,0,19953,2,4
4968,19911,4,2,2,0,19953,2,4
4969,19912,4,2,2,0,19953,2,4
4970,19913,4,2,2,0,19953,2,4
4971,19914,4,2,2,0,19951,2,4
4972,19915,4,2,2,0,19946,2,4
4973,19916,4,2,2,0,19947,2,4
4974,19917,4,2,2,0,19957,2,4
4975,19918,4,2,2,0,19948,2,4
4976,19919,4,2,2,0,19972,2,4
4977,19920,4,2,2,0,19949,2,4
4978,19921,4,2,2,0,19958,2,4
4979,19922,4,2,2,0,19958,2,4
4980,19923,4,2,2,0,19958,2,4
4981,19924,4,2,2,0,19954,2,4
4982,19925,4,2,2,0,19965,2,4
4983,19926,4,2,2,0,19967,2,4
4984,19927,4,2,2,0,19970,2,4
4985,19928,4,2,2,0,19955,2,4
4986,19929,4,2,2,0,19962,2,4
4987,19930,3,1,2,0,19973,2,4
4988,19931,3,1,2,0,19950,2,4
4989,19932,3,1,2,0,19950,2,4
4990,19933,3,1,2,0,19953,2,4
4991,19934,3,1,2,0,19953,2,4
4992,19935,3,1,2,0,19951,2,4
4993,19936,3,1,2,0,19951,2,4
4994,19937,3,1,2,0,19951,2,4
4995,19938,10,2,8,0,19952,8,64
4996,19939,8,2,6,0,19953,6,36
4997,19940,6,2,4,0,19958,4,16
4998,19941,6,2,4,0,19961,4,16
4999,19942,6,2,4,0,19954,4,16
5000,19943,6,2,4,0,19959,4,16
5001,19944,6,2,4,0,19955,4,16
5002,19945,4,2,2,0,19960,2,4
5003,19974,8,4,4,0,20037,4,16
5004,19975,7,2,5,0,20008,5,25
5005,19976,6,2,4,0,20020,4,16
5006,19977,6,2,4,0,20009,4,16
5007,19978,4,2,2,0,20020,2,4
5008,19979,4,2,2,0,20035,2,4
5009,19980,4,2,2,0,20016,2,4
5010,19981,4,2,2,0,20019,2,4
5011,19982,4,2,2,0,20017,2,4
5012,19983,4,2,2,0,20030,2,4
5013,19984,4,2,2,0,20017,2,4
5014,19985,4,2,2,0,20010,2,4
5015,19986,4,2,2,0,20026,2,4
5016,19987,4,2,2,0,20036,2,4
5017,19988,4,2,2,0,20011,2,4
5018,19989,4,2,2,0,20012,2,4
5019,19990,4,2,2,0,20013,2,4
5020,19991,4,2,2,0,20025,2,4
5021,19992,4,2,2,0,20014,2,4
5022,19993,4,2,2,0,20015,2,4
5023,19994,4,2,2,0,20024,2,4
5024,19995,4,2,2,0,20015,2,4
5025,19996,4,2,2,0,20024,2,4
5026,19997,12,2,10,0,20018,10,100
5027,19998,8,2,6,0,20019,6,36
5028,19999,8,2,6,0,20034,6,36
5029,20000,8,2,6,0,20016,6,36
5030,20001,6,2,4,0,20020,4,16
5031,20002,6,2,4,0,20021,4,16
5032,20003,6,2,4,0,20030,4,16
5033,20004,6,2,4,0,20032,4,16
5034,20005,6,2,4,0,20036,4,16
5035,20006,6,2,4,0,20022,4,16
5036,20007,6,2,4,0,20023,4,16
5037,20040,4,2,2,0,20256,2,4
5038,20041,4,2,2,0,20256,2,4
5039,20042,6,2,4,0,20095,4,16
5040,20043,6,2,4,0,20112,4,16
5041,20044,6,2,4,0,20130,4,16
5042,20045,6,2,4,0,20113,4,16
5043,20046,4,2,2,0,20106,2,4
5044,20047,4,2,2,0,20096,2,4
5045,20048,4,2,2,0,20096,2,4
5046,20049,4,2,2,0,20117,2,4
5047,20050,4,2,2,0,20127,2,4
5048,20051,4,2,2,0,20132,2,4
5049,20052,4,2,2,0,20118,2,4
5050,20053,4,2,2,0,20104,2,4
5051,20054,4,2,2,0,20114,2,4
5052,20055,4,2,2,0,20124,2,4
5053,20056,4,2,2,0,20134,2,4
5054,20057,4,2,2,0,20108,2,4
5055,20058,4,2,2,0,20097,2,4
5056,20059,4,2,2,0,20122,2,4
5057,20060,4,2,2,0,20098,2,4
5058,20061,4,2,2,0,20098,2,4
5059,20062,4,2,2,0,20099,2,4
5060,20063,4,2,2,0,20119,2,4
5061,20064,4,2,2,0,20100,2,4
5062,20065,4,2,2,0,20123,2,4
5063,20066,4,2,2,0,20101,2,4
5064,20067,5,1,4,0,20120,4,16
5065,20068,4,2,2,0,20094,2,4
5066,20069,4,2,2,0,20094,2,4
5067,20070,4,2,2,0,20125,2,4
5068,20071,4,2,2,0,20115,2,4
5069,20072,4,2,2,0,20102,2,4
5070,20073,4,2,2,0,20126,2,4
5071,20074,4,2,2,0,20116,2,4
5072,20075,4,2,2,0,20126,2,4
5073,20076,3,1,2,0,20106,2,4
5074,20077,3,1,2,0,20103,2,4
5075,20078,3,1,2,0,20103,2,4
5076,20079,3,1,2,0,20105,2,4
5077,20080,8,2,6,0,20106,6,36
5078,20081,8,2,6,0,20104,6,36
5079,20082,8,2,6,0,20117,6,36
5080,20083,8,2,6,0,20105,6,36
5081,20084,6,2,4,0,20135,4,16
5082,20085,6,2,4,0,20134,4,16
5083,20086,6,2,4,0,20134,4,16
5084,20087,6,2,4,0,20108,4,16
5085,20088,6,2,4,0,20129,4,16
5086,20089,6,2,4,0,20119,4,16
5087,20090,6,2,4,0,20118,4,16
5088,20091,6,2,4,0,20125,4,16
5089,20092,5,1,4,0,20134,4,16
5090,20093,5,1,4,0,20127,4,16
5091,20137,4,2,2,0,20255,2,4
5092,20138,6,2,4,0,20176,4,16
5093,20139,6,2,4,0,20180,4,16
5094,20140,4,2,2,0,20174,2,4
5095,20141,4,2,2,0,20169,2,4
5096,20142,4,2,2,0,20179,2,4
5097,20143,4,2,2,0,20170,2,4
5098,20144,4,2,2,0,20185,2,4
5099,20145,4,2,2,0,20175,2,4
5100,20146,4,2,2,0,20190,2,4
5101,20147,4,2,2,0,20194,2,4
5102,20148,4,2,2,0,20192,2,4
5103,20149,4,2,2,0,20187,2,4
5104,20150,4,2,2,0,20171,2,4
5105,20151,4,2,2,0,20172,2,4
5106,20152,4,2,2,0,20177,2,4
