q,p,fsz,nc,uc,level,parent,asm_len,extend_elems
747,1489,4,2,2,0,1492,2,4
748,1493,6,2,4,0,1532,4,16
749,1494,6,2,4,0,1523,4,16
750,1495,7,4,3,0,2084,3,9
751,1496,6,2,4,0,1524,4,16
752,1497,7,2,5,0,1548,5,25
753,1498,4,2,2,0,1546,2,4
754,1499,5,2,3,0,1525,3,9
755,1500,4,2,2,0,1529,2,4
756,1501,4,2,2,0,1526,2,4
757,1502,4,2,2,0,1543,2,4
758,1503,4,2,2,0,1528,2,4
759,1504,5,1,4,0,1523,4,16
760,1505,5,2,3,0,1527,3,9
761,1506,4,2,2,0,1531,2,4
762,1507,5,4,1,0,2085,1,1
763,1508,4,2,2,0,1530,2,4
764,1509,4,2,2,0,1545,2,4
765,1510,4,2,2,0,1540,2,4
766,1511,8,2,6,0,1539,6,36
767,1512,6,2,4,0,1534,4,16
768,1513,6,2,4,0,1528,4,16
769,1514,6,2,4,0,1529,4,16
770,1515,6,2,4,0,1537,4,16
771,1516,9,2,7,0,1540,7,49
772,1517,6,2,4,0,1541,4,16
773,1518,6,2,4,0,1535,4,16
774,1519,6,2,4,0,1538,4,16
775,1520,6,2,4,0,1533,4,16
776,1521,6,2,4,0,1530,4,16
777,1522,6,2,4,0,1531,4,16
778,1549,3,2,1,0,2085,1,1
779,1550,7,2,5,0,1584,5,25
780,1551,7,2,5,0,1580,5,25
781,1552,4,2,2,0,1612,2,4
782,1553,5,2,3,0,1581,3,9
783,1554,4,2,2,0,1583,2,4
784,1555,4,2,2,0,1617,2,4
785,1556,5,2,3,0,1618,3,9
786,1557,5,2,3,0,1582,3,9
787,1558,5,2,3,0,1618,3,9
788,1559,4,2,2,0,1608,2,4
789,1560,3,2,1,0,1611,1,1
790,1561,3,1,2,0,1613,2,4
791,1562,9,2,7,0,1584,7,49
792,1563,6,2,4,0,1585,4,16
793,1564,6,2,4,0,1586,4,16
794,1565,6,2,4,0,1587,4,16
795,1566,6,2,4,0,1589,4,16
796,1567,6,2,4,0,1588,4,16
797,1568,6,2,4,0,1589,4,16
798,1569,6,2,4,0,1590,4,16
799,1570,6,2,4,0,1591,4,16
800,1571,6,2,4,0,1602,4,16
801,1572,6,2,4,0,1604,4,16
802,1573,6,2,4,0,1592,4,16
803,1574,5,2,3,0,1593,3,9
804,1575,4,2,2,0,1594,2,4
805,1576,5,2,3,0,1598,3,9
806,1577,4,2,2,0,1595,2,4
807,1578,4,2,2,0,1615,2,4
808,1579,4,2,2,0,1596,2,4
809,1619,4,2,2,0,1688,2,4
810,1620,6,2,4,0,1663,4,16
811,1621,6,2,4,0,1664,4,16
812,1622,6,2,4,0,1660,4,16
813,1623,6,2,4,0,1657,4,16
814,1624,6,2,4,0,1658,4,16
815,1625,6,2,4,0,1659,4,16
816,1626,6,2,4,0,1668,4,16
817,1627,5,2,3,0,1666,3,9
818,1628,4,2,2,0,1674,2,4
819,1629,4,2,2,0,1664,2,4
820,1630,4,2,2,0,1660,2,4
821,1631,4,2,2,0,1687,2,4
822,1632,4,2,2,0,1661,2,4
823,1633,4,2,2,0,1662,2,4
824,1634,3,1,2,0,1665,2,4
825,1635,3,1,2,0,1687,2,4
826,1636,4,3,1,0,2775,1,1
827,1637,6,2,4,0,1663,4,16
828,1638,7,2,5,0,1669,5,25
829,1639,6,2,4,0,1669,4,16
830,1640,6,2,4,0,1667,4,16
831,1641,6,2,4,0,1672,4,16
832,1642,6,2,4,0,1670,4,16
833,1643,6,2,4,0,1673,4,16
834,1644,6,2,4,0,1674,4,16
835,1645,6,2,4,0,1664,4,16
836,1646,6,2,4,0,1671,4,16
837,1647,6,2,4,0,1665,4,16
838,1648,6,2,4,0,1686,4,16
839,1649,6,2,4,0,1666,4,16
840,1650,6,2,4,0,1672,4,16
841,1651,6,2,4,0,1676,4,16
842,1652,6,2,4,0,1673,4,16
843,1653,6,2,4,0,1682,4,16
844,1654,4,2,2,0,1667,2,4
845,1655,5,2,3,0,1674,3,9
846,1656,5,2,3,0,1688,3,9
847,1691,3,2,1,0,1872,1,1
848,1692,4,2,2,0,1737,2,4
849,1693,4,2,2,0,1736,2,4
850,1694,4,2,2,0,1735,2,4
851,1695,4,2,2,0,1769,2,4
852,1696,4,2,2,0,1757,2,4
853,1697,4,2,2,0,1732,2,4
854,1698,4,1,3,0,1733,3,9
855,1699,3,2,1,0,1762,1,1
856,1700,4,1,3,0,1736,3,9
857,1701,3,1,2,0,1771,2,4
858,1702,4,1,3,0,1746,3,9
859,1703,6,2,4,0,1767,4,16
860,1704,6,2,4,0,1737,4,16
861,1705,6,2,4,0,1749,4,16
862,1706,6,2,4,0,1734,4,16
863,1707,6,2,4,0,1738,4,16
864,1708,6,2,4,0,1739,4,16
865,1709,6,2,4,0,1734,4,16
866,1710,6,2,4,0,1759,4,16
867,1711,6,2,4,0,1740,4,16
868,1712,6,2,4,0,1741,4,16
869,1713,6,2,4,0,1763,4,16
870,1714,6,2,4,0,1735,4,16
871,1715,6,2,4,0,1764,4,16
872,1716,6,2,4,0,1736,4,16
873,1717,6,2,4,0,1754,4,16
874,1718,5,1,4,0,1742,4,16
875,1719,6,1,5,0,1743,5,25
876,1720,5,2,3,0,1761,3,9
877,1721,5,2,3,0,1743,3,9
878,1722,5,2,3,0,1758,3,9
879,1723,5,1,4,0,1744,4,16
880,1724,5,2,3,0,1745,3,9
881,1725,5,2,3,0,1771,3,9
882,1726,9,2,7,0,1746,7,49
883,1727,4,1,3,0,1748,3,9
884,1728,4,1,3,0,1747,3,9
885,1729,4,2,2,0,1748,2,4
886,1730,3,2,1,0,1771,1,1
887,1731,4,1,3,0,1762,3,9
888,1765,8,2,6,0,1768,6,36
889,1766,5,2,3,0,1771,3,9
890,1774,6,4,2,0,1825,2,4
891,1775,9,2,7,0,1871,7,49
892,1776,5,2,3,0,1857,3,9
893,1777,4,2,2,0,1840,2,4
894,1778,4,2,2,0,1829,2,4
895,1779,4,2,2,0,1826,2,4
896,1780,5,2,3,0,1830,3,9
897,1781,4,2,2,0,1836,2,4
898,1782,4,2,2,0,1871,2,4
899,1783,4,2,2,0,1864,2,4
900,1784,4,2,2,0,1827,2,4
901,1785,6,2,4,0,1842,4,16
902,1786,7,2,5,0,1858,5,25
903,1787,6,2,4,0,1854,4,16
904,1788,4,2,2,0,1828,2,4
905,1789,3,1,2,0,1831,2,4
906,1790,3,2,1,0,1865,1,1
907,1791,3,2,1,0,1833,1,1
908,1792,3,1,2,0,1832,2,4
909,1793,3,1,2,0,1870,2,4
910,1794,6,2,4,0,1840,4,16
911,1795,6,2,4,0,1831,4,16
912,1796,6,2,4,0,1834,4,16
913,1797,6,2,4,0,1864,4,16
914,1798,6,2,4,0,1829,4,16
915,1799,6,2,4,0,1836,4,16
916,1800,6,2,4,0,1835,4,16
917,1801,6,2,4,0,1850,4,16
918,1802,6,2,4,0,1836,4,16
919,1803,6,2,4,0,1837,4,16
920,1804,6,2,4,0,1838,4,16
921,1805,6,2,4,0,1830,4,16
922,1806,6,2,4,0,1852,4,16
923,1807,5,2,3,0,1839,3,9
924,1808,5,1,4,0,1840,4,16
925,1809,5,2,3,0,1850,3,9
926,1810,5,2,3,0,1841,3,9
927,1811,5,2,3,0,1842,3,9
928,1812,5,2,3,0,1865,3,9
929,1813,4,2,2,0,1831,2,4
930,1814,5,1,4,0,1861,4,16
931,1815,4,2,2,0,1871,2,4
932,1816,5,2,3,0,1853,3,9
933,1817,5,1,4,0,1832,4,16
934,1818,7,2,5,0,1843,5,25
935,1819,7,2,5,0,1854,5,25
936,1820,4,2,2,0,1844,2,4
937,1821,4,1,3,0,1858,3,9
938,1822,4,1,3,0,1845,3,9
939,1823,4,1,3,0,1855,3,9
940,1824,4,1,3,0,1845,3,9
941,1862,8,4,4,0,1867,4,16
942,1873,4,2,2,0,2084,2,4
943,1874,3,1,2,0,2085,2,4
944,1875,6,2,4,0,1931,4,16
945,1876,6,2,4,0,1942,4,16
946,1877,6,2,4,0,1932,4,16
947,1878,6,2,4,0,1944,4,16
948,1879,6,2,4,0,1943,4,16
949,1880,6,2,4,0,1945,4,16
950,1881,6,2,4,0,1948,4,16
951,1882,6,2,4,0,1933,4,16
952,1883,8,4,4,0,2082,4,16
953,1884,4,2,2,0,1934,2,4
954,1885,4,2,2,0,1975,2,4
955,1886,5,2,3,0,1935,3,9
956,1887,5,2,3,0,1936,3,9
957,1888,5,2,3,0,1941,3,9
958,1889,5,2,3,0,1951,3,9
959,1890,4,2,2,0,1968,2,4
960,1891,4,2,2,0,1955,2,4
961,1892,4,2,2,0,1963,2,4
962,1893,4,2,2,0,1937,2,4
963,1894,4,2,2,0,1938,2,4
964,1895,6,2,4,0,1939,4,16
965,1896,6,2,4,0,1930,4,16
966,1897,4,2,2,0,1945,2,4
967,1898,3,1,2,0,1978,2,4
968,1899,3,1,2,0,1946,2,4
969,1900,3,2,1,0,1956,1,1
970,1901,4,1,3,0,1940,3,9
971,1902,4,2,2,0,1930,2,4
972,1903,5,1,4,0,1952,4,16
973,1904,6,2,4,0,1961,4,16
974,1905,6,2,4,0,1959,4,16
975,1906,6,2,4,0,1972,4,16
976,1907,6,2,4,0,1957,4,16
977,1908,6,2,4,0,1958,4,16
978,1909,6,2,4,0,1959,4,16
979,1910,6,2,4,0,1960,4,16
980,1911,6,2,4,0,1941,4,16
981,1912,6,2,4,0,1954,4,16
982,1913,6,2,4,0,1942,4,16
983,1914,6,2,4,0,1950,4,16
984,1915,6,2,4,0,1947,4,16
985,1916,6,2,4,0,1943,4,16
986,1917,6,2,4,0,1949,4,16
987,1918,6,2,4,0,1948,4,16
988,1919,6,2,4,0,1944,4,16
989,1920,6,2,4,0,1965,4,16
990,1921,10,2,8,0,1951,8,64
991,1922,8,2,6,0,1952,6,36
992,1923,5,2,3,0,1977,3,9
993,1924,5,2,3,0,1950,3,9
994,1925,5,2,3,0,1961,3,9
995,1926,5,2,3,0,1969,3,9
996,1927,5,2,3,0,1967,3,9
997,1928,4,1,3,0,1945,3,9
998,1929,4,2,2,0,1977,2,4
999,1979,4,2,2,0,2083,2,4
1000,1980,6,2,4,0,2075,4,16
1001,1981,6,2,4,0,2037,4,16
1002,1982,4,2,2,0,2031,2,4
1003,1983,4,2,2,0,2032,2,4
1004,1984,6,2,4,0,2033,4,16
1005,1985,4,2,2,0,2034,2,4
1006,1986,6,2,4,0,2038,4,16
1007,1987,6,2,4,0,2035,4,16
1008,1988,6,2,4,0,2081,4,16
1009,1989,4,2,2,0,2049,2,4
1010,1990,4,2,2,0,2039,2,4
1011,1991,5,2,3,0,2036,3,9
1012,1992,4,2,2,0,2045,2,4
1013,1993,4,2,2,0,2063,2,4
1014,1994,4,2,2,0,2044,2,4
1015,1995,5,2,3,0,2056,3,9
1016,1996,4,2,2,0,2046,2,4
1017,1997,4,2,2,0,2079,2,4
1018,1998,4,2,2,0,2040,2,4
1019,1999,6,2,4,0,2052,4,16
1020,2000,6,2,4,0,2041,4,16
1021,2001,6,2,4,0,2042,4,16
1022,2002,6,2,4,0,2043,4,16
1023,2003,6,2,4,0,2044,4,16
1024,2004,6,2,4,0,2045,4,16
1025,2005,6,2,4,0,2046,4,16
1026,2006,6,2,4,0,2047,4,16
1027,2007,6,2,4,0,2048,4,16
1028,2008,6,2,4,0,2076,4,16
1029,2009,6,2,4,0,2037,4,16
1030,2010,6,2,4,0,2038,4,16
1031,2011,6,2,4,0,2049,4,16
1032,2012,6,2,4,0,2050,4,16
1033,2013,6,2,4,0,2053,4,16
1034,2014,6,2,4,0,2077,4,16
1035,2015,6,2,4,0,2065,4,16
1036,2016,6,2,4,0,2060,4,16
1037,2017,6,2,4,0,2080,4,16
1038,2018,6,2,4,0,2054,4,16
1039,2019,6,2,4,0,2051,4,16
1040,2020,6,2,4,0,2052,4,16
1041,2021,6,2,4,0,2068,4,16
1042,2022,6,2,4,0,2053,4,16
1043,2023,6,2,4,0,2055,4,16
1044,2024,6,2,4,0,2060,4,16
1045,2025,6,2,4,0,2054,4,16
1046,2026,6,2,4,0,2055,4,16
1047,2027,6,2,4,0,2062,4,16
1048,2028,5,2,3,0,2039,3,9
1049,2029,5,1,4,0,2063,4,16
1050,2030,5,2,3,0,2056,3,9
1051,2087,4,2,2,0,2484,2,4
1052,2088,4,2,2,0,2484,2,4
1053,2089,3,2,1,0,2284,1,1
1054,2090,8,4,4,0,2484,4,16
1055,2091,6,2,4,0,2143,4,16
1056,2092,6,2,4,0,2134,4,16
1057,2093,6,4,2,0,2284,2,4
1058,2094,4,2,2,0,2154,2,4
1059,2095,4,2,2,0,2135,2,4
1060,2096,5,2,3,0,2171,3,9
1061,2097,5,2,3,0,2141,3,9
1062,2098,4,2,2,0,2158,2,4
1063,2099,4,2,2,0,2136,2,4
1064,2100,5,2,3,0,2140,3,9
1065,2101,4,2,2,0,2147,2,4
1066,2102,5,1,4,0,2145,4,16
1067,2103,4,2,2,0,2144,2,4
1068,2104,4,2,2,0,2137,2,4
1069,2105,4,2,2,0,2171,2,4
1070,2106,5,2,3,0,2155,3,9
1071,2107,4,2,2,0,2146,2,4
1072,2108,7,2,5,0,2138,5,25
1073,2109,4,2,2,0,2157,2,4
1074,2110,3,2,1,0,2160,1,1
1075,2111,3,2,1,0,2139,1,1
1076,2112,3,1,2,0,2146,2,4
1077,2113,2,1,1,0,2140,1,1
1078,2114,6,2,4,0,2148,4,16
1079,2115,6,2,4,0,2149,4,16
1080,2116,6,2,4,0,2149,4,16
1081,2117,6,2,4,0,2150,4,16
1082,2118,6,2,4,0,2141,4,16
1083,2119,6,2,4,0,2151,4,16
1084,2120,6,2,4,0,2152,4,16
1085,2121,6,2,4,0,2164,4,16
1086,2122,6,2,4,0,2153,4,16
1087,2123,6,2,4,0,2153,4,16
1088,2124,5,2,3,0,2154,3,9
1089,2125,5,2,3,0,2155,3,9
1090,2126,4,2,2,0,2142,2,4
1091,2127,5,2,3,0,2143,3,9
1092,2128,4,2,2,0,2144,2,4
1093,2129,5,1,4,0,2145,4,16
1094,2130,5,1,4,0,2156,4,16
1095,2131,6,2,4,0,2157,4,16
1096,2132,4,1,3,0,2161,3,9
1097,2133,4,1,3,0,2146,3,9
1098,2172,4,2,2,0,2485,2,4
1099,2173,4,2,2,0,2485,2,4
1100,2174,6,4,2,0,2485,2,4
1101,2175,6,2,4,0,2249,4,16
1102,2176,6,2,4,0,2239,4,16
1103,2177,5,2,3,0,2240,3,9
1104,2178,4,2,2,0,2247,2,4
1105,2179,4,2,2,0,2253,2,4
1106,2180,5,2,3,0,2241,3,9
1107,2181,4,2,2,0,2246,2,4
1108,2182,4,2,2,0,2250,2,4
1109,2183,4,2,2,0,2260,2,4
1110,2184,4,2,2,0,2268,2,4
1111,2185,4,2,2,0,2259,2,4
1112,2186,4,2,2,0,2282,2,4
1113,2187,4,2,2,0,2272,2,4
1114,2188,4,2,2,0,2283,2,4
1115,2189,4,2,2,0,2283,2,4
1116,2190,4,2,2,0,2270,2,4
1117,2191,5,2,3,0,2248,3,9
1118,2192,4,2,2,0,2283,2,4
1119,2193,4,2,2,0,2265,2,4
1120,2194,4,2,2,0,2259,2,4
1121,2195,4,2,2,0,2282,2,4
1122,2196,4,2,2,0,2282,2,4
1123,2197,5,1,4,0,2242,4,16
1124,2198,4,2,2,0,2259,2,4
1125,2199,5,2,3,0,2261,3,9
1126,2200,4,2,2,0,2282,2,4
1127,2201,4,2,2,0,2259,2,4
1128,2202,4,2,2,0,2269,2,4
1129,2203,5,2,3,0,2238,3,9
1130,2204,4,2,2,0,2238,2,4
1131,2205,3,1,2,0,2283,2,4
1132,2206,3,1,2,0,2245,2,4
1133,2207,3,1,2,0,2259,2,4
1134,2208,3,1,2,0,2243,2,4
1135,2209,3,2,1,0,2261,1,1
1136,2210,4,2,2,0,2244,2,4
1137,2211,5,3,2,0,2484,2,4
1138,2212,3,1,2,0,2273,2,4
1139,2213,6,2,4,0,2245,4,16
1140,2214,6,2,4,0,2264,4,16
1141,2215,6,2,4,0,2264,4,16
1142,2216,6,2,4,0,2265,4,16
1143,2217,6,2,4,0,2254,4,16
1144,2218,6,2,4,0,2267,4,16
1145,2219,6,2,4,0,2258,4,16
1146,2220,6,2,4,0,2246,4,16
1147,2221,6,2,4,0,2266,4,16
1148,2222,6,2,4,0,2267,4,16
1149,2223,6,2,4,0,2268,4,16
1150,2224,6,2,4,0,2247,4,16
1151,2225,6,2,4,0,2277,4,16
1152,2226,6,2,4,0,2276,4,16
1153,2227,6,2,4,0,2248,4,16
1154,2228,6,2,4,0,2252,4,16
1155,2229,6,2,4,0,2259,4,16
1156,2230,6,2,4,0,2251,4,16
1157,2231,6,2,4,0,2269,4,16
1158,2232,6,2,4,0,2262,4,16
1159,2233,6,2,4,0,2255,4,16
1160,2234,8,2,6,0,2279,6,36
1161,2235,5,1,4,0,2249,4,16
1162,2236,4,2,2,0,2282,2,4
1163,2237,5,2,3,0,2261,3,9
1164,2281,6,2,4,0,2283,4,16
1165,2285,8,2,6,0,2349,6,36
1166,2286,4,2,2,0,2340,2,4
1167,2287,4,2,2,0,2341,2,4
1168,2288,4,2,2,0,2379,2,4
1169,2289,4,2,2,0,2379,2,4
1170,2290,4,2,2,0,2347,2,4
1171,2291,4,2,2,0,2350,2,4
1172,2292,5,2,3,0,2379,3,9
1173,2293,4,2,2,0,2342,2,4
1174,2294,4,2,2,0,2353,2,4
1175,2295,4,2,2,0,2354,2,4
1176,2296,4,2,2,0,2341,2,4
1177,2297,5,2,3,0,2339,3,9
1178,2298,4,2,2,0,2347,2,4
1179,2299,4,2,2,0,2377,2,4
1180,2300,4,2,2,0,2357,2,4
1181,2301,4,2,2,0,2342,2,4
1182,2302,4,2,2,0,2355,2,4
1183,2303,4,2,2,0,2343,2,4
1184,2304,4,2,2,0,2348,2,4
1185,2305,4,2,2,0,2374,2,4
1186,2306,4,2,2,0,2377,2,4
1187,2307,5,2,3,0,2338,3,9
1188,2308,4,2,2,0,2338,2,4
1189,2309,4,2,2,0,2377,2,4
1190,2310,4,2,2,0,2344,2,4
1191,2311,4,2,2,0,2362,2,4
1192,2312,4,2,2,0,2356,2,4
1193,2313,3,1,2,0,2371,2,4
1194,2314,3,1,2,0,2345,2,4
1195,2315,3,1,2,0,2347,2,4
1196,2316,3,2,1,0,2346,1,1
1197,2317,3,1,2,0,2377,2,4
1198,2318,3,2,1,0,2364,1,1
1199,2319,6,1,5,0,2379,5,25
1200,2320,6,2,4,0,2363,4,16
1201,2321,6,2,4,0,2357,4,16
1202,2322,6,2,4,0,2359,4,16
1203,2323,6,2,4,0,2368,4,16
1204,2324,6,2,4,0,2370,4,16
1205,2325,6,2,4,0,2358,4,16
1206,2326,6,2,4,0,2360,4,16
1207,2327,6,2,4,0,2374,4,16
1208,2328,6,2,4,0,2358,4,16
1209,2329,8,2,6,0,2378,6,36
1210,2330,5,2,3,0,2365,3,9
1211,2331,4,2,2,0,2359,2,4
1212,2332,5,1,4,0,2347,4,16
1213,2333,5,2,3,0,2352,3,9
1214,2334,5,2,3,0,2348,3,9
1215,2335,4,2,2,0,2360,2,4
1216,2336,4,2,2,0,2339,2,4
1217,2337,7,2,5,0,2361,5,25
1218,2381,4,2,2,0,2774,2,4
1219,2382,6,2,4,0,2433,4,16
1220,2383,6,2,4,0,2439,4,16
1221,2384,6,2,4,0,2450,4,16
1222,2385,4,2,2,0,2456,2,4
1223,2386,4,2,2,0,2434,2,4
1224,2387,4,2,2,0,2442,2,4
1225,2388,4,2,2,0,2445,2,4
1226,2389,4,2,2,0,2443,2,4
1227,2390,4,2,2,0,2440,2,4
1228,2391,4,2,2,0,2438,2,4
1229,2392,5,2,3,0,2438,3,9
1230,2393,4,2,2,0,2457,2,4
1231,2394,4,2,2,0,2435,2,4
1232,2395,4,2,2,0,2483,2,4
1233,2396,4,2,2,0,2436,2,4
1234,2397,4,2,2,0,2444,2,4
1235,2398,4,2,2,0,2473,2,4
1236,2399,4,2,2,0,2484,2,4
1237,2400,4,2,2,0,2471,2,4
1238,2401,5,2,3,0,2437,3,9
1239,2402,3,2,1,0,2478,1,1
1240,2403,3,2,1,0,2441,1,1
1241,2404,3,2,1,0,2475,1,1
1242,2405,3,2,1,0,2479,1,1
1243,2406,4,2,2,0,2482,2,4
1244,2407,4,2,2,0,2479,2,4
1245,2408,4,1,3,0,2455,3,9
1246,2409,6,2,4,0,2445,4,16
1247,2410,6,2,4,0,2446,4,16
1248,2411,6,2,4,0,2447,4,16
1249,2412,6,2,4,0,2448,4,16
1250,2413,6,2,4,0,2453,4,16
1251,2414,6,2,4,0,2449,4,16
1252,2415,6,2,4,0,2450,4,16
1253,2416,6,2,4,0,2438,4,16
1254,2417,6,2,4,0,2450,4,16
1255,2418,6,2,4,0,2439,4,16
1256,2419,6,2,4,0,2451,4,16
1257,2420,6,2,4,0,2452,4,16
1258,2421,5,2,3,0,2468,3,9
1259,2422,5,2,3,0,2440,3,9
1260,2423,5,2,3,0,2458,3,9
1261,2424,5,1,4,0,2466,4,16
1262,2425,5,2,3,0,2470,3,9
1263,2426,5,2,3,0,2453,3,9
1264,2427,4,2,2,0,2483,2,4
1265,2428,5,1,4,0,2459,4,16
1266,2429,5,2,3,0,2454,3,9
1267,2430,5,2,3,0,2455,3,9
1268,2431,4,1,3,0,2456,3,9
1269,2432,4,1,3,0,2441,3,9
1270,2487,5,2,3,0,2534,3,9
1271,2488,5,2,3,0,2531,3,9
1272,2489,6,2,4,0,2535,4,16
1273,2490,4,2,2,0,2558,2,4
1274,2491,4,2,2,0,2538,2,4
1275,2492,4,2,2,0,2539,2,4
1276,2493,4,2,2,0,2542,2,4
1277,2494,4,2,2,0,2568,2,4
1278,2495,4,2,2,0,2568,2,4
1279,2496,4,2,2,0,2545,2,4
1280,2497,4,2,2,0,2536,2,4
1281,2498,4,2,2,0,2561,2,4
1282,2499,4,2,2,0,2537,2,4
1283,2500,4,2,2,0,2532,2,4
1284,2501,4,2,2,0,2533,2,4
1285,2502,6,1,5,0,2540,5,25
1286,2503,3,2,1,0,2556,1,1
1287,2504,6,2,4,0,2534,4,16
1288,2505,6,2,4,0,2541,4,16
1289,2506,8,2,6,0,2566,6,36
1290,2507,6,2,4,0,2535,4,16
1291,2508,6,2,4,0,2550,4,16
1292,2509,6,2,4,0,2542,4,16
1293,2510,6,2,4,0,2536,4,16
1294,2511,6,2,4,0,2543,4,16
1295,2512,6,2,4,0,2537,4,16
1296,2513,6,2,4,0,2564,4,16
1297,2514,6,2,4,0,2544,4,16
1298,2515,6,2,4,0,2545,4,16
1299,2516,6,2,4,0,2546,4,16
1300,2517,6,2,4,0,2546,4,16
1301,2518,6,2,4,0,2547,4,16
1302,2519,6,2,4,0,2548,4,16
1303,2520,7,2,5,0,2567,5,25
1304,2521,5,1,4,0,2558,4,16
1305,2522,5,2,3,0,2557,3,9
1306,2523,5,1,4,0,2565,4,16
1307,2524,4,2,2,0,2568,2,4
1308,2525,5,2,3,0,2559,3,9
1309,2526,5,1,4,0,2538,4,16
1310,2527,5,3,2,0,2569,2,4
1311,2528,5,2,3,0,2560,3,9
1312,2529,5,2,3,0,2559,3,9
1313,2530,5,2,3,0,2549,3,9
1314,2570,3,2,1,0,2632,1,1
1315,2571,5,2,3,0,2602,3,9
1316,2572,5,2,3,0,2602,3,9
1317,2573,5,2,3,0,2606,3,9
1318,2574,5,2,3,0,2603,3,9
1319,2575,4,2,2,0,2604,2,4
1320,2576,4,2,2,0,2615,2,4
1321,2577,4,2,2,0,2622,2,4
1322,2578,4,2,2,0,2612,2,4
1323,2579,4,2,2,0,2607,2,4
1324,2580,4,2,2,0,2605,2,4
1325,2581,4,2,2,0,2608,2,4
1326,2582,4,2,2,0,2611,2,4
1327,2583,4,2,2,0,2609,2,4
1328,2584,4,2,2,0,2623,2,4
1329,2585,4,2,2,0,2616,2,4
1330,2586,5,2,3,0,2623,3,9
1331,2587,4,1,3,0,2626,3,9
1332,2588,2,1,1,0,2610,1,1
1333,2589,5,1,4,0,2606,4,16
1334,2590,5,2,3,0,2610,3,9
1335,2591,8,2,6,0,2624,6,36
1336,2592,6,2,4,0,2617,4,16
1337,2593,6,2,4,0,2612,4,16
1338,2594,6,2,4,0,2618,4,16
1339,2595,6,2,4,0,2619,4,16
1340,2596,6,2,4,0,2619,4,16
1341,2597,5,2,3,0,2607,3,9
1342,2598,5,1,4,0,2608,4,16
1343,2599,5,2,3,0,2609,3,9
1344,2600,5,2,3,0,2613,3,9
1345,2601,4,2,2,0,2631,2,4
1346,2633,4,2,2,0,2775,2,4
1347,2634,4,2,2,0,2775,2,4
1348,2635,9,2,7,0,2773,7,49
1349,2636,6,2,4,0,2682,4,16
1350,2637,6,2,4,0,2677,4,16
1351,2638,8,2,6,0,2678,6,36
1352,2639,4,2,2,0,2693,2,4
1353,2640,5,2,3,0,2698,3,9
1354,2641,4,2,2,0,2697,2,4
1355,2642,4,2,2,0,2686,2,4
1356,2643,4,2,2,0,2688,2,4
1357,2644,5,2,3,0,2679,3,9
1358,2645,4,2,2,0,2680,2,4
1359,2646,5,2,3,0,2681,3,9
1360,2647,4,2,2,0,2707,2,4
1361,2648,4,2,2,0,2712,2,4
1362,2649,3,2,1,0,2691,1,1
1363,2650,3,2,1,0,2702,1,1
1364,2651,4,2,2,0,2709,2,4
1365,2652,4,1,3,0,2709,3,9
1366,2653,9,2,7,0,2697,7,49
1367,2654,6,2,4,0,2682,4,16
1368,2655,6,2,4,0,2705,4,16
1369,2656,6,2,4,0,2683,4,16
1370,2657,6,2,4,0,2684,4,16
1371,2658,6,2,4,0,2695,4,16
1372,2659,6,2,4,0,2704,4,16
1373,2660,6,2,4,0,2700,4,16
1374,2661,6,2,4,0,2707,4,16
1375,2662,6,2,4,0,2685,4,16
1376,2663,6,2,4,0,2688,4,16
1377,2664,6,2,4,0,2686,4,16
1378,2665,6,2,4,0,2687,4,16
1379,2666,6,2,4,0,2689,4,16
1380,2667,5,2,3,0,2692,3,9
1381,2668,5,2,3,0,2698,3,9
1382,2669,5,2,3,0,2688,3,9
1383,2670,5,2,3,0,2702,3,9
1384,2671,5,2,3,0,2696,3,9
1385,2672,5,1,4,0,2689,4,16
1386,2673,6,2,4,0,2703,4,16
1387,2674,5,2,3,0,2702,3,9
1388,2675,7,2,5,0,2703,5,25
1389,2676,4,1,3,0,2690,3,9
1390,2706,8,2,6,0,2710,6,36
1391,2714,6,2,4,0,2745,4,16
1392,2715,6,2,4,0,2746,4,16
1393,2716,8,2,6,0,2760,6,36
1394,2717,6,2,4,0,2751,4,16
1395,2718,4,2,2,0,2765,2,4
1396,2719,4,2,2,0,2754,2,4
1397,2720,4,2,2,0,2771,2,4
1398,2721,4,2,2,0,2747,2,4
1399,2722,4,2,2,0,2749,2,4
1400,2723,4,2,2,0,2750,2,4
1401,2724,4,2,2,0,2755,2,4
1402,2725,5,2,3,0,2748,3,9
1403,2726,4,2,2,0,2751,2,4
1404,2727,3,2,1,0,2773,1,1
1405,2728,3,2,1,0,2773,1,1
1406,2729,2,1,1,0,2752,1,1
1407,2730,6,2,4,0,2765,4,16
1408,2731,6,2,4,0,2749,4,16
1409,2732,6,2,4,0,2750,4,16
1410,2733,6,2,4,0,2759,4,16
1411,2734,6,2,4,0,2755,4,16
1412,2735,6,2,4,0,2751,4,16
1413,2736,6,2,4,0,2764,4,16
1414,2737,6,2,4,0,2762,4,16
1415,2738,5,1,4,0,2756,4,16
1416,2739,5,2,3,0,2771,3,9
1417,2740,5,2,3,0,2757,3,9
1418,2741,5,2,3,0,2758,3,9
1419,2742,5,2,3,0,2752,3,9
1420,2743,4,2,2,0,2753,2,4
1421,2744,4,2,2,0,2753,2,4
1422,103,3,1,2,0,2778,2,4
1423,1773,2,1,1,0,2776,1,1
