q,p,fsz,nc,uc,level,parent,asm_len,extend_elems
14683,26583,6,2,4,0,26594,4,16
14684,26609,8,2,6,0,26642,6,36
14685,26610,6,2,4,0,26655,4,16
14686,26611,6,2,4,0,26645,4,16
14687,26612,4,2,2,0,26644,2,4
14688,26613,4,2,2,0,26644,2,4
14689,26614,4,2,2,0,26658,2,4
14690,26615,4,2,2,0,26643,2,4
14691,26616,4,2,2,0,26653,2,4
14692,26617,4,2,2,0,26643,2,4
14693,26618,4,2,2,0,26645,2,4
14694,26619,4,2,2,0,26646,2,4
14695,26620,4,2,2,0,26672,2,4
14696,26621,4,2,2,0,26665,2,4
14697,26622,4,2,2,0,26647,2,4
14698,26623,4,2,2,0,26648,2,4
14699,26624,4,2,2,0,26667,2,4
14700,26625,4,2,2,0,26663,2,4
14701,26626,4,2,2,0,26649,2,4
14702,26627,4,2,2,0,26650,2,4
14703,26628,4,2,2,0,26662,2,4
14704,26629,3,1,2,0,26652,2,4
14705,26630,8,2,6,0,26650,6,36
14706,26631,7,3,4,0,26717,4,16
14707,26632,6,2,4,0,26652,4,16
14708,26633,6,2,4,0,26655,4,16
14709,26634,6,2,4,0,26666,4,16
14710,26635,6,2,4,0,26660,4,16
14711,26636,6,2,4,0,26651,4,16
14712,26637,5,2,3,0,26652,3,9
14713,26638,5,2,3,0,26667,3,9
14714,26639,4,2,2,0,26654,2,4
14715,26640,4,2,2,0,26656,2,4
14716,26641,4,2,2,0,26669,2,4
14717,26673,4,2,2,0,26717,2,4
14718,26674,4,2,2,0,27347,2,4
14719,26675,6,2,4,0,26693,4,16
14720,26676,6,2,4,0,26694,4,16
14721,26677,6,2,4,0,26697,4,16
14722,26678,4,2,2,0,26695,2,4
14723,26679,4,2,2,0,26704,2,4
14724,26680,4,2,2,0,26713,2,4
14725,26681,4,2,2,0,26698,2,4
14726,26682,4,2,2,0,26703,2,4
14727,26683,4,2,2,0,26703,2,4
14728,26684,3,1,2,0,26702,2,4
14729,26685,3,2,1,0,26696,1,1
14730,26686,3,1,2,0,26701,2,4
14731,26687,3,1,2,0,26701,2,4
14732,26688,3,2,1,0,26699,1,1
14733,26689,6,2,4,0,26700,4,16
14734,26690,6,2,4,0,26705,4,16
14735,26691,4,2,2,0,26712,2,4
14736,26692,4,2,2,0,26715,2,4
14737,26719,4,2,2,0,26895,2,4
14738,26720,4,2,2,0,26895,2,4
14739,26721,4,2,2,0,26895,2,4
14740,26722,4,2,2,0,27083,2,4
14741,26723,4,2,2,0,27345,2,4
14742,26724,4,2,2,0,27345,2,4
14743,26725,4,2,2,0,27348,2,4
14744,26726,4,2,2,0,27346,2,4
14745,26727,3,1,2,0,26895,2,4
14746,26728,3,1,2,0,26895,2,4
14747,26729,3,1,2,0,26895,2,4
14748,26730,3,1,2,0,27346,2,4
14749,26731,8,2,6,0,26782,6,36
14750,26732,6,2,4,0,26793,4,16
14751,26733,6,2,4,0,26773,4,16
14752,26734,6,2,4,0,26779,4,16
14753,26735,4,2,2,0,26801,2,4
14754,26736,4,2,2,0,26776,2,4
14755,26737,4,2,2,0,26780,2,4
14756,26738,4,2,2,0,26774,2,4
14757,26739,4,2,2,0,26775,2,4
14758,26740,4,2,2,0,26792,2,4
14759,26741,4,2,2,0,26781,2,4
14760,26742,4,2,2,0,26782,2,4
14761,26743,4,2,2,0,26804,2,4
14762,26744,4,2,2,0,26789,2,4
14763,26745,4,2,2,0,26783,2,4
14764,26746,4,2,2,0,26797,2,4
14765,26747,4,2,2,0,26813,2,4
14766,26748,4,2,2,0,26790,2,4
14767,26749,4,2,2,0,26799,2,4
14768,26750,4,2,2,0,26785,2,4
14769,26751,3,1,2,0,26776,2,4
14770,26752,3,1,2,0,26810,2,4
14771,26753,3,1,2,0,26777,2,4
14772,26754,3,1,2,0,26778,2,4
14773,26755,3,1,2,0,26778,2,4
14774,26756,3,1,2,0,26813,2,4
14775,26757,8,2,6,0,26784,6,36
14776,26758,8,2,6,0,26785,6,36
14777,26759,8,2,6,0,26786,6,36
14778,26760,6,2,4,0,26808,4,16
14779,26761,6,2,4,0,26787,4,16
14780,26762,6,2,4,0,26803,4,16
14781,26763,6,2,4,0,26787,4,16
14782,26764,6,2,4,0,26788,4,16
14783,26765,6,2,4,0,26789,4,16
14784,26766,6,2,4,0,26806,4,16
14785,26767,6,2,4,0,26806,4,16
14786,26768,6,2,4,0,26799,4,16
14787,26769,6,2,4,0,26790,4,16
14788,26770,4,2,2,0,26796,2,4
14789,26771,4,2,2,0,26812,2,4
14790,26772,4,2,2,0,26791,2,4
14791,26809,6,2,4,0,26812,4,16
14792,26814,4,2,2,0,35000,2,4
14793,26815,4,2,2,0,27084,2,4
14794,26816,4,2,2,0,27083,2,4
14795,26817,4,2,2,0,27347,2,4
14796,26818,4,2,2,0,29318,2,4
14797,26819,4,2,2,0,27346,2,4
14798,26820,10,2,8,0,26874,8,64
14799,26821,8,2,6,0,26864,6,36
14800,26822,6,2,4,0,26863,4,16
14801,26823,6,2,4,0,26865,4,16
14802,26824,6,2,4,0,26872,4,16
14803,26825,6,2,4,0,26870,4,16
14804,26826,4,2,2,0,26863,2,4
14805,26827,4,2,2,0,26877,2,4
14806,26828,4,2,2,0,26892,2,4
14807,26829,4,2,2,0,26880,2,4
14808,26830,4,2,2,0,26871,2,4
14809,26831,4,2,2,0,26866,2,4
14810,26832,4,2,2,0,26894,2,4
14811,26833,4,2,2,0,26867,2,4
14812,26834,4,2,2,0,26865,2,4
14813,26835,4,2,2,0,26894,2,4
14814,26836,4,2,2,0,26885,2,4
14815,26837,4,2,2,0,26894,2,4
14816,26838,4,2,2,0,26868,2,4
14817,26839,4,2,2,0,26869,2,4
14818,26840,5,2,3,0,26879,3,9
14819,26841,4,2,2,0,26874,2,4
14820,26842,4,2,2,0,26870,2,4
14821,26843,3,1,2,0,26863,2,4
14822,26844,3,1,2,0,26863,2,4
14823,26845,3,1,2,0,26887,2,4
14824,26846,3,1,2,0,26892,2,4
14825,26847,3,1,2,0,26892,2,4
14826,26848,3,1,2,0,26892,2,4
14827,26849,3,1,2,0,26892,2,4
14828,26850,3,1,2,0,26864,2,4
14829,26851,3,1,2,0,26864,2,4
14830,26852,3,1,2,0,26864,2,4
14831,26853,3,1,2,0,26864,2,4
14832,26854,8,2,6,0,26888,6,36
14833,26855,6,2,4,0,26871,4,16
14834,26856,6,2,4,0,26872,4,16
14835,26857,6,2,4,0,26865,4,16
14836,26858,6,2,4,0,26873,4,16
14837,26859,6,2,4,0,26886,4,16
14838,26860,6,2,4,0,26874,4,16
14839,26861,6,2,4,0,26879,4,16
14840,26862,4,2,2,0,26875,2,4
14841,26889,6,2,4,0,26892,4,16
14842,26890,6,2,4,0,26894,4,16
14843,26896,4,2,2,0,27083,2,4
14844,26897,4,2,2,0,27348,2,4
14845,26898,4,2,2,0,27083,2,4
14846,26899,4,2,2,0,29318,2,4
14847,26900,10,2,8,0,26959,8,64
14848,26901,6,2,4,0,26965,4,16
14849,26902,6,2,4,0,26963,4,16
14850,26903,4,2,2,0,26971,2,4
14851,26904,4,2,2,0,26954,2,4
14852,26905,4,2,2,0,26975,2,4
14853,26906,4,2,2,0,26959,2,4
14854,26907,4,2,2,0,26960,2,4
14855,26908,4,2,2,0,26976,2,4
14856,26909,4,2,2,0,26961,2,4
14857,26910,4,2,2,0,26972,2,4
14858,26911,4,2,2,0,26983,2,4
14859,26912,4,2,2,0,26966,2,4
14860,26913,4,2,2,0,26991,2,4
14861,26914,4,2,2,0,26967,2,4
14862,26915,4,2,2,0,26980,2,4
14863,26916,4,2,2,0,26955,2,4
14864,26917,4,2,2,0,26998,2,4
14865,26918,4,2,2,0,26992,2,4
14866,26919,4,2,2,0,26985,2,4
14867,26920,4,2,2,0,26997,2,4
14868,26921,4,2,2,0,26963,2,4
14869,26922,4,2,2,0,26956,2,4
14870,26923,4,2,2,0,26973,2,4
14871,26924,4,2,2,0,26982,2,4
14872,26925,4,2,2,0,26957,2,4
14873,26926,4,2,2,0,26994,2,4
14874,26927,4,2,2,0,26958,2,4
14875,26928,4,2,2,0,26974,2,4
14876,26929,4,2,2,0,26989,2,4
14877,26930,4,2,2,0,26964,2,4
14878,26931,3,1,2,0,27000,2,4
14879,26932,3,1,2,0,26959,2,4
14880,26933,3,1,2,0,26959,2,4
14881,26934,3,1,2,0,26960,2,4
14882,26935,3,1,2,0,26960,2,4
14883,26936,3,1,2,0,26970,2,4
14884,26937,3,1,2,0,26961,2,4
14885,26938,3,1,2,0,26976,2,4
14886,26939,3,1,2,0,26976,2,4
14887,26940,8,2,6,0,26963,6,36
14888,26941,8,2,6,0,26977,6,36
14889,26942,8,2,6,0,26968,6,36
14890,26943,8,2,6,0,26969,6,36
14891,26944,6,2,4,0,26971,4,16
14892,26945,6,2,4,0,26970,4,16
14893,26946,6,2,4,0,26962,4,16
14894,26947,6,2,4,0,26962,4,16
14895,26948,6,2,4,0,26997,4,16
14896,26949,6,2,4,0,26986,4,16
14897,26950,6,2,4,0,26998,4,16
14898,26951,6,2,4,0,26963,4,16
14899,26952,6,2,4,0,26964,4,16
14900,26953,4,2,2,0,26999,2,4
14901,26988,10,2,8,0,26994,8,64
14902,26996,10,2,8,0,26999,8,64
14903,27001,4,2,2,0,44157,2,4
14904,27002,8,2,6,0,27051,6,36
14905,27003,6,2,4,0,27059,4,16
14906,27004,6,2,4,0,27051,4,16
14907,27005,6,2,4,0,27053,4,16
14908,27006,6,2,4,0,27080,4,16
14909,27007,4,2,2,0,27058,2,4
14910,27008,4,2,2,0,27059,2,4
14911,27009,4,2,2,0,27071,2,4
14912,27010,4,2,2,0,27071,2,4
14913,27011,4,2,2,0,27057,2,4
14914,27012,4,2,2,0,27052,2,4
14915,27013,4,2,2,0,27078,2,4
14916,27014,4,2,2,0,27060,2,4
14917,27015,4,2,2,0,27066,2,4
14918,27016,4,2,2,0,27061,2,4
14919,27017,4,2,2,0,27082,2,4
14920,27018,4,2,2,0,27067,2,4
14921,27019,4,2,2,0,27081,2,4
14922,27020,4,2,2,0,27053,2,4
14923,27021,4,2,2,0,27070,2,4
14924,27022,4,2,2,0,27054,2,4
14925,27023,4,2,2,0,27055,2,4
14926,27024,4,2,2,0,27062,2,4
14927,27025,4,2,2,0,27063,2,4
14928,27026,4,2,2,0,27077,2,4
14929,27027,3,1,2,0,27056,2,4
14930,27028,3,1,2,0,27058,2,4
14931,27029,3,1,2,0,27069,2,4
14932,27030,3,1,2,0,27075,2,4
14933,27031,3,1,2,0,27071,2,4
14934,27032,3,1,2,0,27071,2,4
14935,27033,3,1,2,0,27071,2,4
14936,27034,3,1,2,0,27071,2,4
14937,27035,3,2,1,0,27072,1,1
14938,27036,3,1,2,0,27057,2,4
14939,27037,3,1,2,0,27065,2,4
14940,27038,8,2,6,0,27058,6,36
14941,27039,8,2,6,0,27066,6,36
14942,27040,8,2,6,0,27082,6,36
14943,27041,8,2,6,0,27064,6,36
14944,27042,7,2,5,0,27065,5,25
14945,27043,6,2,4,0,27075,4,16
14946,27044,6,2,4,0,27068,4,16
14947,27045,6,2,4,0,27066,4,16
14948,27046,6,2,4,0,27067,4,16
14949,27047,6,2,4,0,27081,4,16
14950,27048,6,2,4,0,27070,4,16
14951,27049,6,2,4,0,27073,4,16
14952,27050,6,2,4,0,27073,4,16
14953,27085,6,2,4,0,27124,4,16
14954,27086,4,2,2,0,27121,2,4
14955,27087,4,2,2,0,27115,2,4
14956,27088,4,2,2,0,27116,2,4
14957,27089,4,2,2,0,27135,2,4
14958,27090,4,2,2,0,27137,2,4
14959,27091,4,2,2,0,27125,2,4
14960,27092,4,2,2,0,27144,2,4
14961,27093,4,2,2,0,27117,2,4
14962,27094,4,2,2,0,27126,2,4
14963,27095,4,2,2,0,27133,2,4
14964,27096,4,2,2,0,27122,2,4
14965,27097,4,2,2,0,27142,2,4
14966,27098,4,2,2,0,27123,2,4
14967,27099,4,2,2,0,27118,2,4
14968,27100,4,2,2,0,27119,2,4
14969,27101,4,2,2,0,27129,2,4
14970,27102,4,2,2,0,27120,2,4
14971,27103,4,2,2,0,27129,2,4
14972,27104,3,1,2,0,27129,2,4
14973,27105,6,2,4,0,27124,4,16
14974,27106,6,2,4,0,27121,4,16
14975,27107,6,2,4,0,27130,4,16
14976,27108,6,2,4,0,27125,4,16
14977,27109,6,2,4,0,27128,4,16
14978,27110,6,2,4,0,27139,4,16
14979,27111,6,2,4,0,27126,4,16
14980,27112,6,2,4,0,27133,4,16
14981,27113,6,2,4,0,27127,4,16
14982,27114,6,2,4,0,27129,4,16
14983,27149,4,2,2,0,27344,2,4
14984,27151,3,1,2,0,27346,2,4
14985,27152,3,1,2,0,27346,2,4
14986,27153,6,2,4,0,27188,4,16
14987,27154,4,2,2,0,27202,2,4
14988,27155,4,2,2,0,27209,2,4
14989,27156,4,2,2,0,27192,2,4
14990,27157,4,2,2,0,27190,2,4
14991,27158,4,2,2,0,27191,2,4
14992,27159,4,2,2,0,27199,2,4
14993,27160,4,2,2,0,27203,2,4
14994,27161,4,2,2,0,27197,2,4
14995,27162,4,2,2,0,27193,2,4
14996,27163,4,2,2,0,27213,2,4
14997,27164,4,2,2,0,27194,2,4
14998,27165,4,2,2,0,27205,2,4
14999,27166,4,2,2,0,27210,2,4
15000,27167,4,2,2,0,27189,2,4
15001,27168,3,2,1,0,27201,1,1
15002,27169,3,1,2,0,27190,2,4
15003,27170,3,1,2,0,27191,2,4
15004,27171,3,1,2,0,27191,2,4
15005,27172,3,1,2,0,27191,2,4
15006,27173,3,1,2,0,27196,2,4
15007,27174,8,2,6,0,27194,6,36
15008,27175,8,2,6,0,27206,6,36
15009,27176,6,2,4,0,27195,4,16
15010,27177,6,2,4,0,27198,4,16
15011,27178,6,2,4,0,27197,4,16
15012,27179,6,2,4,0,27196,4,16
15013,27180,6,2,4,0,27203,4,16
15014,27181,6,2,4,0,27196,4,16
15015,27182,6,2,4,0,27197,4,16
15016,27183,6,2,4,0,27207,4,16
15017,27184,4,2,2,0,27198,2,4
15018,27185,5,1,4,0,27199,4,16
15019,27186,4,2,2,0,27200,2,4
15020,27187,4,2,2,0,27214,2,4
15021,27216,4,2,2,0,27346,2,4
15022,27217,8,2,6,0,27249,6,36
15023,27218,6,2,4,0,27254,4,16
15024,27219,6,2,4,0,27250,4,16
15025,27220,6,2,4,0,27251,4,16
15026,27221,6,2,4,0,27250,4,16
15027,27222,6,2,4,0,27253,4,16
15028,27223,4,2,2,0,27255,2,4
15029,27224,4,2,2,0,27271,2,4
15030,27225,4,2,2,0,27256,2,4
15031,27226,4,2,2,0,27259,2,4
15032,27227,4,2,2,0,27258,2,4
15033,27228,4,2,2,0,27251,2,4
15034,27229,4,2,2,0,27261,2,4
15035,27230,4,2,2,0,27265,2,4
15036,27231,4,2,2,0,27252,2,4
15037,27232,4,2,2,0,27266,2,4
15038,27233,4,2,2,0,27263,2,4
15039,27234,4,2,2,0,27253,2,4
15040,27235,3,1,2,0,27269,2,4
15041,27236,6,2,4,0,27257,4,16
15042,27237,6,2,4,0,27258,4,16
15043,27238,6,2,4,0,27259,4,16
15044,27239,6,2,4,0,27260,4,16
15045,27240,6,2,4,0,27269,4,16
15046,27241,6,2,4,0,27266,4,16
15047,27242,6,2,4,0,27261,4,16
15048,27243,6,2,4,0,27253,4,16
15049,27244,6,2,4,0,27262,4,16
15050,27245,6,2,4,0,27254,4,16
15051,27246,4,2,2,0,27276,2,4
15052,27247,4,2,2,0,27273,2,4
15053,27248,3,1,2,0,27278,2,4
15054,27279,4,2,2,0,35000,2,4
15055,27280,4,2,2,0,27344,2,4
15056,27281,6,2,4,0,27328,4,16
15057,27282,6,2,4,0,27317,4,16
15058,27283,6,2,4,0,27343,4,16
15059,27284,6,2,4,0,27331,4,16
15060,27285,6,2,4,0,27319,4,16
15061,27287,4,2,2,0,27317,2,4
15062,27288,4,2,2,0,27325,2,4
15063,27289,4,2,2,0,27334,2,4
15064,27290,4,2,2,0,27332,2,4
15065,27291,4,2,2,0,27323,2,4
15066,27292,4,2,2,0,27335,2,4
15067,27293,4,2,2,0,27318,2,4
15068,27294,4,2,2,0,27339,2,4
15069,27295,4,2,2,0,27319,2,4
15070,27296,4,2,2,0,27327,2,4
15071,27297,4,2,2,0,27320,2,4
15072,27298,4,2,2,0,27321,2,4
15073,27299,4,2,2,0,27324,2,4
15074,27300,3,1,2,0,27322,2,4
15075,27301,3,1,2,0,27322,2,4
15076,27302,3,1,2,0,27333,2,4
15077,27303,3,1,2,0,27323,2,4
15078,27304,3,1,2,0,27323,2,4
15079,27305,3,1,2,0,27329,2,4
15080,27306,3,1,2,0,27337,2,4
15081,27307,8,2,6,0,27341,6,36
15082,27308,8,2,6,0,27330,6,36
15083,27309,6,2,4,0,27324,4,16
15084,27310,6,2,4,0,27333,4,16
15085,27311,6,2,4,0,27336,4,16
15086,27312,6,2,4,0,27327,4,16
15087,27313,6,2,4,0,27326,4,16
15088,27315,4,2,2,0,27342,2,4
15089,27350,4,2,2,0,29315,2,4
15090,27351,3,1,2,0,29317,2,4
15091,27352,3,1,2,0,29317,2,4
15092,27353,14,2,12,0,27411,12,144
15093,27354,6,2,4,0,27416,4,16
15094,27355,6,2,4,0,27408,4,16
15095,27356,4,2,2,0,27413,2,4
15096,27357,4,2,2,0,27417,2,4
15097,27358,4,2,2,0,27410,2,4
15098,27359,4,2,2,0,27406,2,4
15099,27360,4,2,2,0,27406,2,4
15100,27361,4,2,2,0,27411,2,4
15101,27362,4,2,2,0,27411,2,4
15102,27363,4,2,2,0,27424,2,4
15103,27364,4,2,2,0,27420,2,4
15104,27365,4,2,2,0,27453,2,4
15105,27366,4,2,2,0,27452,2,4
15106,27367,4,2,2,0,27414,2,4
15107,27368,4,2,2,0,27416,2,4
15108,27369,4,2,2,0,27407,2,4
15109,27370,4,2,2,0,27423,2,4
15110,27371,4,2,2,0,27423,2,4
15111,27372,4,2,2,0,27432,2,4
15112,27373,4,2,2,0,27412,2,4
15113,27374,4,2,2,0,27418,2,4
15114,27375,4,2,2,0,27434,2,4
15115,27376,4,2,2,0,27449,2,4
15116,27377,4,2,2,0,27428,2,4
15117,27378,4,2,2,0,27408,2,4
15118,27379,3,1,2,0,27409,2,4
15119,27380,3,1,2,0,27413,2,4
15120,27381,3,1,2,0,27413,2,4
15121,27382,3,1,2,0,27417,2,4
15122,27383,3,1,2,0,27410,2,4
15123,27384,3,1,2,0,27411,2,4
15124,27385,3,1,2,0,27411,2,4
15125,27386,3,1,2,0,27411,2,4
15126,27387,3,2,1,0,27415,1,1
15127,27388,3,1,2,0,27412,2,4
15128,27389,3,1,2,0,27412,2,4
15129,27390,3,1,2,0,27412,2,4
15130,27391,3,1,2,0,27418,2,4
15131,27392,3,1,2,0,27418,2,4
15132,27393,8,2,6,0,27413,6,36
15133,27394,6,2,4,0,27446,4,16
15134,27395,6,2,4,0,27419,4,16
15135,27396,6,2,4,0,27447,4,16
15136,27397,6,2,4,0,27420,4,16
15137,27398,6,2,4,0,27453,4,16
15138,27399,6,2,4,0,27435,4,16
15139,27400,6,2,4,0,27414,4,16
15140,27401,6,2,4,0,27421,4,16
15141,27402,7,2,5,0,27415,5,25
15142,27403,6,2,4,0,27422,4,16
15143,27404,6,2,4,0,27437,4,16
15144,27405,6,2,4,0,27441,4,16
15145,27448,6,2,4,0,27452,4,16
15146,27455,4,2,2,0,27577,2,4
15147,27456,4,2,2,0,27576,2,4
15148,27457,8,2,6,0,27493,6,36
15149,27458,6,2,4,0,27491,4,16
15150,27459,6,2,4,0,27498,4,16
15151,27460,6,2,4,0,27488,4,16
15152,27461,6,2,4,0,27504,4,16
15153,27462,6,2,4,0,27506,4,16
15154,27463,6,2,4,0,27501,4,16
15155,27464,6,2,4,0,27489,4,16
15156,27465,4,2,2,0,27496,2,4
15157,27466,4,2,2,0,27496,2,4
15158,27467,4,2,2,0,27499,2,4
15159,27468,4,2,2,0,27490,2,4
15160,27469,4,2,2,0,27491,2,4
15161,27470,4,2,2,0,27497,2,4
15162,27471,4,2,2,0,27505,2,4
15163,27472,4,2,2,0,27519,2,4
15164,27473,4,2,2,0,27500,2,4
15165,27474,4,2,2,0,27507,2,4
15166,27475,4,2,2,0,27492,2,4
15167,27476,4,2,2,0,27493,2,4
15168,27477,4,2,2,0,27502,2,4
15169,27478,4,2,2,0,27494,2,4
15170,27479,4,2,2,0,27495,2,4
15171,27480,4,2,2,0,27501,2,4
15172,27481,4,2,2,0,27503,2,4
15173,27482,3,1,2,0,27496,2,4
15174,27483,3,1,2,0,27496,2,4
15175,27484,6,2,4,0,27504,4,16
15176,27485,6,2,4,0,27497,4,16
15177,27486,6,2,4,0,27510,4,16
15178,27487,6,2,4,0,27503,4,16
15179,27513,8,2,6,0,27518,6,36
15180,27514,6,2,4,0,27520,4,16
15181,27515,6,2,4,0,27520,4,16
15182,27521,4,2,2,0,27831,2,4
15183,27522,8,2,6,0,27549,6,36
15184,27523,6,2,4,0,27563,4,16
15185,27524,6,2,4,0,27550,4,16
15186,27525,6,2,4,0,27561,4,16
15187,27526,6,2,4,0,27552,4,16
15188,27527,4,2,2,0,27554,2,4
15189,27528,4,2,2,0,27556,2,4
15190,27529,4,2,2,0,27558,2,4
15191,27530,4,2,2,0,27551,2,4
15192,27531,4,2,2,0,27569,2,4
15193,27532,4,2,2,0,27557,2,4
15194,27533,4,2,2,0,27559,2,4
15195,27534,4,2,2,0,27560,2,4
15196,27535,4,2,2,0,27552,2,4
15197,27536,4,2,2,0,27553,2,4
15198,27537,4,2,2,0,27565,2,4
15199,27538,3,1,2,0,27554,2,4
15200,27539,3,1,2,0,27554,2,4
15201,27540,3,1,2,0,27555,2,4
15202,27541,12,2,10,0,27556,10,100
15203,27542,6,2,4,0,27558,4,16
15204,27543,6,2,4,0,27558,4,16
15205,27544,6,2,4,0,27568,4,16
15206,27545,6,2,4,0,27559,4,16
15207,27546,6,2,4,0,27560,4,16
15208,27547,6,2,4,0,27561,4,16
15209,27548,6,2,4,0,27565,4,16
15210,27572,6,2,4,0,27574,4,16
15211,27578,4,2,2,0,27831,2,4
15212,27579,6,2,4,0,27616,4,16
15213,27580,4,2,2,0,27642,2,4
15214,27581,4,2,2,0,27624,2,4
15215,27582,4,2,2,0,27622,2,4
15216,27583,4,2,2,0,27623,2,4
15217,27584,4,2,2,0,27620,2,4
15218,27585,4,2,2,0,27632,2,4
15219,27586,4,2,2,0,27633,2,4
15220,27587,4,2,2,0,27631,2,4
15221,27588,4,2,2,0,27617,2,4
15222,27589,4,2,2,0,27618,2,4
15223,27590,4,2,2,0,27629,2,4
15224,27591,4,2,2,0,27626,2,4
15225,27592,4,2,2,0,27619,2,4
15226,27593,3,1,2,0,27645,2,4
15227,27594,3,1,2,0,27625,2,4
15228,27595,3,1,2,0,27638,2,4
15229,27596,3,1,2,0,27656,2,4
15230,27597,10,2,8,0,27624,8,64
15231,27598,10,2,8,0,27645,8,64
15232,27599,10,2,8,0,27620,8,64
15233,27600,8,2,6,0,27636,6,36
15234,27601,8,2,6,0,27625,6,36
15235,27602,8,2,6,0,27638,6,36
15236,27603,8,2,6,0,27636,6,36
15237,27604,8,2,6,0,27626,6,36
15238,27605,6,2,4,0,27649,4,16
15239,27606,6,2,4,0,27655,4,16
15240,27607,6,2,4,0,27621,4,16
15241,27608,6,2,4,0,27640,4,16
15242,27609,6,2,4,0,27627,4,16
15243,27610,6,2,4,0,27630,4,16
15244,27611,6,2,4,0,27628,4,16
15245,27612,6,2,4,0,27629,4,16
15246,27613,6,2,4,0,27630,4,16
15247,27614,4,2,2,0,27646,2,4
15248,27615,4,2,2,0,27654,2,4
15249,27647,8,2,6,0,27653,6,36
15250,27657,4,2,2,0,27831,2,4
15251,27658,4,2,2,0,28380,2,4
15252,27659,4,2,2,0,27830,2,4
15253,27660,4,2,2,0,29315,2,4
15254,27661,6,2,4,0,27691,4,16
15255,27662,6,2,4,0,27695,4,16
15256,27663,6,2,4,0,27692,4,16
15257,27664,4,2,2,0,27721,2,4
15258,27665,4,2,2,0,27693,2,4
15259,27666,4,2,2,0,27706,2,4
15260,27667,4,2,2,0,27705,2,4
15261,27668,4,2,2,0,27700,2,4
15262,27669,4,2,2,0,27709,2,4
15263,27670,4,2,2,0,27694,2,4
15264,27671,4,2,2,0,27695,2,4
15265,27672,4,2,2,0,27704,2,4
15266,27673,4,2,2,0,27722,2,4
15267,27674,4,2,2,0,27716,2,4
15268,27675,4,2,2,0,27696,2,4
15269,27676,4,2,2,0,27696,2,4
15270,27677,4,2,2,0,27701,2,4
15271,27678,4,2,2,0,27710,2,4
15272,27679,4,2,2,0,27697,2,4
15273,27680,4,2,2,0,27715,2,4
15274,27681,3,1,2,0,27698,2,4
15275,27682,3,1,2,0,27702,2,4
15276,27683,10,2,8,0,27703,8,64
15277,27684,8,2,6,0,27704,6,36
15278,27685,8,4,4,0,27699,4,16
15279,27686,8,2,6,0,27704,6,36
15280,27687,6,2,4,0,27707,4,16
15281,27688,6,2,4,0,27705,4,16
15282,27689,6,2,4,0,27708,4,16
15283,27690,4,2,2,0,27720,2,4
15284,27717,8,2,6,0,27721,6,36
15285,27725,4,2,2,0,35000,2,4
15286,27726,4,2,2,0,29318,2,4
15287,27727,4,2,2,0,27831,2,4
15288,27728,4,2,2,0,29317,2,4
15289,27730,6,2,4,0,27768,4,16
15290,27731,6,2,4,0,27762,4,16
15291,27732,6,2,4,0,27769,4,16
15292,27733,6,2,4,0,27763,4,16
15293,27734,6,2,4,0,27760,4,16
15294,27735,4,2,2,0,27759,2,4
15295,27736,4,2,2,0,27759,2,4
15296,27737,4,2,2,0,27764,2,4
15297,27738,4,2,2,0,27770,2,4
15298,27739,4,2,2,0,27761,2,4
15299,27740,4,2,2,0,27765,2,4
15300,27741,4,2,2,0,27762,2,4
15301,27742,4,2,2,0,27771,2,4
15302,27743,4,2,2,0,27778,2,4
15303,27744,4,2,2,0,27763,2,4
15304,27745,4,2,2,0,27766,2,4
15305,27746,4,2,2,0,27760,2,4
15306,27747,4,2,2,0,27772,2,4
15307,27748,3,1,2,0,27778,2,4
15308,27749,3,1,2,0,27774,2,4
15309,27750,3,1,2,0,27764,2,4
15310,27751,6,2,4,0,27764,4,16
15311,27752,6,2,4,0,27778,4,16
15312,27753,6,2,4,0,27778,4,16
15313,27754,6,2,4,0,27765,4,16
15314,27755,6,2,4,0,27773,4,16
15315,27756,6,2,4,0,27767,4,16
15316,27757,6,2,4,0,27776,4,16
15317,27758,4,2,2,0,27776,2,4
15318,27779,8,2,6,0,27821,6,36
15319,27780,8,2,6,0,27822,6,36
15320,27781,8,2,6,0,27812,6,36
15321,27782,4,2,2,0,27821,2,4
15322,27783,4,2,2,0,27822,2,4
15323,27784,4,2,2,0,27807,2,4
15324,27785,4,2,2,0,27819,2,4
15325,27786,4,2,2,0,27808,2,4
15326,27787,4,2,2,0,27819,2,4
15327,27788,4,2,2,0,27809,2,4
15328,27789,4,2,2,0,27830,2,4
15329,27790,4,2,2,0,27818,2,4
15330,27791,4,2,2,0,27810,2,4
15331,27792,4,2,2,0,27817,2,4
15332,27793,4,2,2,0,27811,2,4
15333,27794,4,2,2,0,27812,2,4
15334,27795,4,2,2,0,27813,2,4
15335,27796,3,1,2,0,27814,2,4
15336,27797,3,1,2,0,27814,2,4
15337,27798,3,1,2,0,27815,2,4
15338,27799,3,1,2,0,27815,2,4
15339,27800,3,1,2,0,27821,2,4
15340,27801,3,1,2,0,27816,2,4
15341,27802,3,1,2,0,27816,2,4
15342,27803,12,2,10,0,27817,10,100
15343,27804,8,2,6,0,27823,6,36
15344,27805,6,2,4,0,27823,4,16
15345,27806,6,2,4,0,27818,4,16
15346,27833,4,2,2,0,28050,2,4
15347,27834,4,2,2,0,28380,2,4
