q,p,fsz,nc,uc,level
1069,4679,4,2,2,0
1070,4680,4,2,2,0
1071,4681,4,2,2,0
1072,4682,4,2,2,0
1073,4683,4,2,2,0
1074,4684,4,2,2,0
1075,4685,4,2,2,0
1076,4686,4,2,2,0
1077,4687,4,2,2,0
1078,4688,4,2,2,0
1079,4689,4,2,2,0
1080,4690,3,1,2,0
1081,4691,3,1,2,0
1082,4692,3,1,2,0
1083,4693,4,2,2,0
1084,4694,4,2,2,0
1085,4695,4,2,2,0
1086,4696,3,1,2,0
1087,4697,3,1,2,0
1088,4698,3,1,2,0
1089,4699,3,1,2,0
1090,4700,6,2,4,0
1091,4701,6,2,4,0
1092,4702,8,2,6,0
1093,4703,6,2,4,0
1094,4704,6,2,4,0
1095,4705,6,2,4,0
1096,4706,6,2,4,0
1097,4707,6,2,4,0
1098,4708,6,2,4,0
1099,4709,6,2,4,0
1100,4710,5,1,4,0
1101,4711,3,1,2,0
1102,4757,4,2,2,0
1103,4758,4,2,2,0
1104,4759,3,2,1,0
1105,4760,3,1,2,0
1106,4761,3,1,2,0
1107,4762,6,2,4,0
1108,4763,6,2,4,0
1109,4764,8,2,6,0
1110,4765,4,2,2,0
1111,4766,6,2,4,0
1112,4767,6,2,4,0
1113,4768,6,2,4,0
1114,4769,6,2,4,0
1115,4770,6,2,4,0
1116,4771,4,2,2,0
1117,4772,4,2,2,0
1118,4773,4,2,2,0
1119,4775,6,2,4,0
1120,4777,4,2,2,0
1121,4778,6,2,4,0
1122,4779,4,2,2,0
1123,4780,4,2,2,0
1124,4781,4,2,2,0
1125,4782,4,2,2,0
1126,4783,4,2,2,0
1127,4784,4,2,2,0
1128,4785,4,2,2,0
1129,4786,4,2,2,0
1130,4787,4,2,2,0
1131,4788,4,2,2,0
1132,4789,4,2,2,0
1133,4790,4,2,2,0
1134,4791,4,2,2,0
1135,4792,4,2,2,0
1136,4793,4,2,2,0
1137,4794,4,2,2,0
1138,4795,4,2,2,0
1139,4796,4,2,2,0
1140,4798,4,2,2,0
1141,4799,3,1,2,0
1142,4800,10,2,8,0
1143,4801,6,2,4,0
1144,4802,6,2,4,0
1145,4803,6,2,4,0
1146,4804,6,2,4,0
1147,4805,6,2,4,0
1148,4806,6,2,4,0
1149,4807,6,2,4,0
1150,4808,6,2,4,0
1151,4809,6,2,4,0
1152,4810,6,2,4,0
1153,4811,6,2,4,0
1154,4812,6,2,4,0
1155,4813,3,1,2,0
1156,4851,6,2,4,0
1157,4852,4,2,2,0
1158,4853,10,2,8,0
1159,4854,6,2,4,0
1160,4855,4,2,2,0
1161,4856,4,2,2,0
1162,4857,4,2,2,0
1163,4858,4,2,2,0
1164,4859,4,2,2,0
1165,4860,4,2,2,0
1166,4861,4,2,2,0
1167,4862,4,2,2,0
1168,4863,4,2,2,0
1169,4864,4,2,2,0
1170,4865,4,2,2,0
1171,4866,4,2,2,0
1172,4867,4,2,2,0
1173,4868,4,2,2,0
1174,4869,4,2,2,0
1175,4870,4,2,2,0
1176,4871,4,2,2,0
1177,4872,4,2,2,0
1178,4873,4,2,2,0
1179,4874,4,2,2,0
1180,4875,4,2,2,0
1181,4876,4,2,2,0
1182,4877,4,2,2,0
1183,4878,4,2,2,0
1184,4879,4,2,2,0
1185,4880,4,2,2,0
1186,4881,4,2,2,0
1187,4882,4,2,2,0
1188,4883,3,1,2,0
1189,4884,3,1,2,0
1190,4885,3,1,2,0
1191,4886,6,2,4,0
1192,4887,6,2,4,0
1193,4888,6,2,4,0
1194,4889,6,2,4,0
1195,4890,6,2,4,0
1196,4891,6,2,4,0
1197,4892,6,2,4,0
1198,4893,4,2,2,0
1199,4916,10,2,8,0
1200,4921,6,2,4,0
1201,4922,6,2,4,0
1202,4923,6,2,4,0
1203,4924,4,2,2,0
1204,4925,6,2,4,0
1205,4926,6,2,4,0
1206,4927,4,2,2,0
1207,4928,4,2,2,0
1208,4929,4,2,2,0
1209,4930,4,2,2,0
1210,4931,4,2,2,0
1211,4932,4,2,2,0
1212,4933,4,2,2,0
1213,4934,4,2,2,0
1214,4935,4,2,2,0
1215,4936,6,2,4,0
1216,4937,4,2,2,0
1217,4938,4,2,2,0
1218,4939,4,2,2,0
1219,4940,4,2,2,0
1220,4941,4,2,2,0
1221,4942,4,2,2,0
1222,4943,4,2,2,0
1223,4944,4,2,2,0
1224,4945,4,2,2,0
1225,4946,4,2,2,0
1226,4947,4,2,2,0
1227,4948,4,2,2,0
1228,4949,4,2,2,0
1229,4950,6,2,4,0
1230,4951,6,2,4,0
1231,4952,6,2,4,0
1232,4953,6,2,4,0
1233,4954,6,2,4,0
1234,4955,6,2,4,0
1235,4956,6,2,4,0
1236,4984,4,2,2,0
1237,4985,6,2,4,0
1238,4986,4,2,2,0
1239,4987,4,2,2,0
1240,4988,6,2,4,0
1241,4989,6,2,4,0
1242,4990,4,2,2,0
1243,4991,4,2,2,0
1244,4992,4,2,2,0
1245,4993,4,2,2,0
1246,4994,4,2,2,0
1247,4995,4,2,2,0
1248,4996,4,2,2,0
1249,4997,4,2,2,0
1250,4998,4,2,2,0
1251,4999,4,2,2,0
1252,5000,4,2,2,0
1253,5001,4,2,2,0
1254,5002,4,2,2,0
1255,5003,4,2,2,0
1256,5004,4,2,2,0
1257,5005,4,2,2,0
1258,5006,4,2,2,0
1259,5007,4,2,2,0
1260,5008,4,2,2,0
1261,5009,4,2,2,0
1262,5010,4,2,2,0
1263,5011,8,2,6,0
1264,5012,3,1,2,0
1265,5013,8,2,6,0
1266,5014,6,2,4,0
1267,5015,6,2,4,0
1268,5016,6,2,4,0
1269,5017,6,2,4,0
1270,5018,6,2,4,0
1271,5019,6,2,4,0
1272,5020,6,2,4,0
1273,5021,6,2,4,0
1274,5022,6,2,4,0
1275,5043,6,2,4,0
1276,5044,6,2,4,0
1277,5045,6,2,4,0
1278,5046,4,2,2,0
1279,5047,4,2,2,0
1280,5048,4,2,2,0
1281,5049,6,2,4,0
1282,5050,4,2,2,0
1283,5051,8,2,6,0
1284,5052,4,2,2,0
1285,5053,4,2,2,0
1286,5054,4,2,2,0
1287,5055,4,2,2,0
1288,5056,4,2,2,0
1289,5057,4,2,2,0
1290,5058,4,2,2,0
1291,5059,4,2,2,0
1292,5060,4,2,2,0
1293,5061,4,2,2,0
1294,5062,4,2,2,0
1295,5063,4,2,2,0
1296,5064,4,2,2,0
1297,5065,4,2,2,0
1298,5066,3,1,2,0
1299,5067,4,2,2,0
1300,5068,4,2,2,0
1301,5069,8,2,6,0
1302,5070,6,2,4,0
1303,5071,6,2,4,0
1304,5072,6,2,4,0
1305,5073,6,2,4,0
1306,5074,6,2,4,0
1307,5075,6,2,4,0
1308,5076,6,2,4,0
1309,5077,6,2,4,0
1310,5078,6,2,4,0
1311,5109,4,2,2,0
1312,5110,4,2,2,0
1313,5111,3,1,2,0
1314,5112,4,2,2,0
1315,5113,8,2,6,0
1316,5114,4,2,2,0
1317,5115,4,2,2,0
1318,5116,4,2,2,0
1319,5117,4,2,2,0
1320,5118,4,2,2,0
1321,5119,4,2,2,0
1322,5120,6,2,4,0
1323,5121,4,2,2,0
1324,5122,4,2,2,0
1325,5123,4,2,2,0
1326,5124,6,2,4,0
1327,5125,4,2,2,0
1328,5126,8,2,6,0
1329,5127,8,2,6,0
1330,5128,4,2,2,0
1331,5129,4,2,2,0
1332,5130,4,2,2,0
1333,5131,4,2,2,0
1334,5132,3,1,2,0
1335,5133,3,1,2,0
1336,5134,6,2,4,0
1337,5135,6,2,4,0
1338,5136,6,2,4,0
1339,5137,6,2,4,0
1340,5138,6,2,4,0
1341,5139,6,2,4,0
1342,5140,8,2,6,0
1343,5141,5,1,4,0
1344,5142,6,2,4,0
1345,5143,6,2,4,0
1346,5168,4,2,2,0
1347,5169,8,2,6,0
1348,5170,4,2,2,0
1349,5171,4,2,2,0
1350,5172,6,4,2,0
1351,5173,4,2,2,0
1352,5174,4,2,2,0
1353,5175,4,2,2,0
1354,5176,4,2,2,0
1355,5177,4,2,2,0
1356,5178,4,2,2,0
1357,5179,4,2,2,0
1358,5180,4,2,2,0
1359,5181,6,2,4,0
1360,5182,4,2,2,0
1361,5183,4,2,2,0
1362,5184,4,2,2,0
1363,5185,6,2,4,0
1364,5186,3,1,2,0
1365,5187,3,1,2,0
1366,5188,3,1,2,0
1367,5189,3,1,2,0
1368,5190,8,2,6,0
1369,5191,6,2,4,0
1370,5192,6,2,4,0
1371,5193,6,2,4,0
1372,5194,6,2,4,0
1373,5195,6,2,4,0
1374,5196,6,2,4,0
1375,5197,6,2,4,0
1376,5198,6,2,4,0
1377,5199,6,2,4,0
1378,5200,6,2,4,0
1379,5201,6,2,4,0
1380,5225,4,2,2,0
1381,5226,4,2,2,0
1382,5227,4,2,2,0
1383,5228,4,2,2,0
1384,5229,8,4,4,0
1385,5230,6,2,4,0
1386,5231,4,2,2,0
1387,5232,4,2,2,0
1388,5233,4,2,2,0
1389,5234,4,2,2,0
1390,5235,4,2,2,0
1391,5236,4,2,2,0
1392,5237,4,2,2,0
1393,5238,4,2,2,0
1394,5239,4,2,2,0
1395,5240,4,2,2,0
1396,5241,4,2,2,0
1397,5242,4,2,2,0
1398,5243,4,2,2,0
1399,5244,4,2,2,0
1400,5245,4,2,2,0
1401,5246,4,2,2,0
1402,5247,4,2,2,0
1403,5248,4,2,2,0
1404,5249,6,2,4,0
1405,5250,4,2,2,0
1406,5251,4,2,2,0
1407,5252,4,2,2,0
1408,5253,4,2,2,0
1409,5254,4,2,2,0
1410,5255,4,2,2,0
1411,5256,4,2,2,0
1412,5257,4,2,2,0
1413,5258,8,2,6,0
1414,5259,6,2,4,0
1415,5260,6,2,4,0
1416,5261,6,2,4,0
1417,5262,6,2,4,0
1418,5263,6,2,4,0
1419,5264,6,2,4,0
1420,5265,6,2,4,0
1421,5266,6,2,4,0
1422,5267,6,2,4,0
1423,5268,5,2,3,0
1424,5298,8,2,6,0
1425,5299,8,2,6,0
1426,5300,6,4,2,0
1427,5301,6,4,2,0
1428,5302,6,4,2,0
1429,5303,6,2,4,0
1430,5304,6,2,4,0
1431,5305,4,2,2,0
1432,5306,4,2,2,0
1433,5307,4,2,2,0
1434,5308,4,2,2,0
1435,5309,4,2,2,0
1436,5310,4,2,2,0
1437,5311,5,1,4,0
1438,5312,4,2,2,0
1439,5313,4,2,2,0
1440,5314,6,2,4,0
1441,5315,4,2,2,0
1442,5316,4,2,2,0
1443,5317,4,2,2,0
1444,5318,6,2,4,0
1445,5319,4,2,2,0
1446,5320,4,2,2,0
1447,5321,4,2,2,0
1448,5322,4,2,2,0
1449,5323,4,2,2,0
1450,5324,4,2,2,0
1451,5325,4,2,2,0
1452,5326,6,2,4,0
1453,5327,6,2,4,0
1454,5328,6,2,4,0
1455,5329,6,2,4,0
1456,5330,6,2,4,0
1457,5331,6,2,4,0
1458,5332,6,2,4,0
1459,5333,6,2,4,0
1460,5334,6,2,4,0
1461,5335,6,2,4,0
1462,5336,6,2,4,0
1463,5337,6,2,4,0
1464,5338,6,2,4,0
1465,5339,6,2,4,0
1466,5340,6,2,4,0
1467,5341,6,2,4,0
1468,5342,6,2,4,0
1469,5343,6,2,4,0
1470,5344,6,2,4,0
1471,5345,6,2,4,0
1472,5346,6,2,4,0
1473,5384,8,2,6,0
1474,5389,3,2,1,0
1475,5390,3,1,2,0
1476,5392,6,2,4,0
1477,5393,6,2,4,0
1478,5394,4,2,2,0
1479,5395,4,2,2,0
1480,5396,6,2,4,0
1481,5397,4,2,2,0
1482,5398,6,2,4,0
1483,5399,5,3,2,0
1484,5400,4,2,2,0
1485,5401,4,2,2,0
1486,5402,4,2,2,0
1487,5403,4,2,2,0
1488,5404,4,2,2,0
1489,5405,4,2,2,0
1490,5406,4,2,2,0
1491,5407,4,2,2,0
1492,5408,4,2,2,0
1493,5409,4,2,2,0
1494,5410,4,2,2,0
1495,5411,4,2,2,0
1496,5412,4,2,2,0
1497,5413,4,2,2,0
1498,5414,4,2,2,0
1499,5415,3,1,2,0
1500,5416,4,2,2,0
1501,5417,3,1,2,0
1502,5418,3,1,2,0
1503,5419,4,2,2,0
1504,5420,8,2,6,0
1505,5421,8,2,6,0
1506,5422,6,2,4,0
1507,5423,6,2,4,0
1508,5424,6,2,4,0
1509,5425,6,2,4,0
1510,5426,6,2,4,0
1511,5427,6,2,4,0
1512,5428,6,2,4,0
1513,5429,6,2,4,0
1514,5430,5,1,4,0
1515,5431,6,2,4,0
1516,5432,6,2,4,0
1517,5462,4,2,2,0
1518,5463,4,2,2,0
1519,5464,4,2,2,0
1520,5465,4,2,2,0
1521,5466,3,1,2,0
1522,5467,6,2,4,0
1523,5468,6,2,4,0
1524,5469,6,2,4,0
1525,5470,6,2,4,0
1526,5471,6,2,4,0
1527,5472,6,2,4,0
1528,5473,4,2,2,0
1529,5474,4,2,2,0
1530,5475,4,2,2,0
1531,5476,4,2,2,0
1532,5477,4,2,2,0
1533,5478,4,2,2,0
1534,5479,6,2,4,0
1535,5480,4,2,2,0
1536,5481,4,2,2,0
1537,5482,4,2,2,0
1538,5483,4,2,2,0
1539,5484,6,2,4,0
1540,5485,4,2,2,0
1541,5486,4,2,2,0
1542,5487,4,2,2,0
1543,5488,4,2,2,0
1544,5489,4,2,2,0
1545,5490,4,2,2,0
1546,5491,4,2,2,0
1547,5492,4,2,2,0
1548,5493,5,3,2,0
1549,5494,4,2,2,0
1550,5495,4,2,2,0
1551,5496,4,2,2,0
1552,5497,4,2,2,0
1553,5498,4,2,2,0
1554,5499,4,2,2,0
1555,5500,4,2,2,0
1556,5501,4,2,2,0
1557,5502,4,2,2,0
1558,5503,3,1,2,0
1559,5504,3,1,2,0
1560,5505,3,1,2,0
1561,5506,4,2,2,0
1562,5507,3,1,2,0
1563,5508,3,1,2,0
1564,5509,3,1,2,0
1565,5510,3,1,2,0
1566,5511,6,2,4,0
1567,5512,6,2,4,0
1568,5513,6,2,4,0
1569,5514,6,2,4,0
1570,5515,6,2,4,0
1571,5516,6,2,4,0
1572,5517,6,2,4,0
1573,5518,6,2,4,0
1574,5519,6,2,4,0
1575,5520,6,2,4,0
1576,5521,6,2,4,0
1577,5522,5,1,4,0
1578,5523,4,2,2,0
1579,5560,8,2,6,0
1580,5561,4,2,2,0
1581,5562,3,1,2,0
1582,5563,4,2,2,0
1583,5564,6,2,4,0
1584,5565,6,2,4,0
1585,5566,6,2,4,0
1586,5567,6,4,2,0
1587,5568,6,4,2,0
1588,5569,6,4,2,0
1589,5570,6,2,4,0
1590,5571,6,2,4,0
1591,5572,4,2,2,0
1592,5573,6,2,4,0
1593,5574,4,2,2,0
1594,5575,4,2,2,0
1595,5576,4,2,2,0
1596,5577,4,2,2,0
1597,5578,4,2,2,0
1598,5580,4,2,2,0
1599,5581,4,2,2,0
1600,5582,5,3,2,0
1601,5583,5,3,2,0
1602,5584,4,2,2,0
1603,5585,4,2,2,0
1604,5586,4,2,2,0
1605,5587,4,2,2,0
1606,5588,4,2,2,0
1607,5589,4,2,2,0
1608,5590,4,2,2,0
1609,5591,4,2,2,0
1610,5592,4,2,2,0
1611,5593,4,2,2,0
1612,5594,4,2,2,0
1613,5595,4,2,2,0
1614,5596,4,2,2,0
1615,5597,4,2,2,0
1616,5598,4,2,2,0
1617,5599,4,2,2,0
1618,5600,4,2,2,0
1619,5601,4,2,2,0
1620,5602,4,2,2,0
1621,5603,4,2,2,0
1622,5604,4,2,2,0
1623,5605,4,2,2,0
1624,5606,4,2,2,0
1625,5607,4,2,2,0
1626,5608,4,2,2,0
1627,5609,4,2,2,0
1628,5610,4,2,2,0
1629,5611,4,2,2,0
1630,5612,3,1,2,0
1631,5613,3,1,2,0
1632,5614,3,1,2,0
1633,5615,3,1,2,0
1634,5616,3,1,2,0
1635,5617,3,1,2,0
1636,5618,3,1,2,0
1637,5620,3,1,2,0
1638,5621,8,2,6,0
1639,5622,8,2,6,0
1640,5623,6,2,4,0
1641,5624,6,2,4,0
1642,5625,6,2,4,0
1643,5626,6,2,4,0
1644,5627,6,2,4,0
1645,5628,6,2,4,0
1646,5629,4,2,2,0
1647,5630,6,2,4,0
1648,5631,6,2,4,0
1649,5632,6,2,4,0
1650,5672,4,2,2,0
1651,5673,4,2,2,0
1652,5674,4,2,2,0
1653,5675,4,2,2,0
1654,5676,4,2,2,0
1655,5677,4,2,2,0
1656,5678,4,2,2,0
1657,5679,8,2,6,0
1658,5680,6,2,4,0
1659,5681,6,2,4,0
1660,5682,6,2,4,0
1661,5683,6,2,4,0
1662,5684,6,2,4,0
1663,5685,4,2,2,0
1664,5686,4,2,2,0
1665,5687,4,2,2,0
1666,5688,4,2,2,0
1667,5689,4,2,2,0
1668,5690,6,4,2,0
1669,5691,4,2,2,0
1670,5692,4,2,2,0
1671,5693,4,2,2,0
1672,5694,4,2,2,0
1673,5695,4,2,2,0
1674,5696,4,2,2,0
1675,5697,4,2,2,0
1676,5698,4,2,2,0
1677,5699,4,2,2,0
1678,5700,4,2,2,0
1679,5701,5,2,3,0
1680,5702,5,2,3,0
1681,5703,4,2,2,0
1682,5704,4,2,2,0
1683,5705,4,2,2,0
1684,5706,4,2,2,0
1685,5707,4,2,2,0
1686,5708,4,2,2,0
1687,5709,3,1,2,0
1688,5710,3,1,2,0
1689,5711,3,1,2,0
1690,5712,3,1,2,0
1691,5713,3,1,2,0
1692,5714,3,1,2,0
1693,5715,3,1,2,0
1694,5716,3,1,2,0
1695,5717,3,1,2,0
1696,5718,3,1,2,0
1697,5719,3,1,2,0
1698,5720,3,1,2,0
1699,5721,3,1,2,0
1700,5722,3,1,2,0
1701,5723,10,2,8,0
1702,5724,8,2,6,0
1703,5725,6,2,4,0
1704,5726,6,2,4,0
1705,5727,8,2,6,0
1706,5728,6,2,4,0
1707,5729,6,2,4,0
1708,5730,6,2,4,0
1709,5731,6,2,4,0
1710,5732,6,2,4,0
1711,5733,6,2,4,0
1712,5734,6,2,4,0
1713,5770,4,2,2,0
1714,5771,4,2,2,0
1715,5772,8,2,6,0
1716,5773,8,2,6,0
1717,5774,6,4,2,0
1718,5775,6,2,4,0
1719,5776,6,2,4,0
1720,5777,6,2,4,0
1721,5778,4,2,2,0
1722,5779,4,2,2,0
1723,5780,6,2,4,0
1724,5781,6,2,4,0
1725,5782,5,3,2,0
1726,5783,4,2,2,0
1727,5784,4,2,2,0
1728,5785,4,2,2,0
1729,5786,4,2,2,0
1730,5787,4,2,2,0
1731,5788,4,2,2,0
1732,5789,4,2,2,0
1733,5790,4,2,2,0
1734,5791,4,2,2,0
1735,5792,4,2,2,0
1736,5793,4,2,2,0
1737,5794,4,2,2,0
1738,5795,4,2,2,0
1739,5796,3,1,2,0
1740,5797,3,1,2,0
1741,5798,4,2,2,0
1742,5799,3,1,2,0
1743,5800,3,1,2,0
1744,5801,3,1,2,0
1745,5802,3,1,2,0
1746,5803,3,1,2,0
1747,5804,6,2,4,0
1748,5805,6,2,4,0
1749,5806,6,2,4,0
1750,5807,6,2,4,0
1751,5825,6,2,4,0
1752,5826,4,2,2,0
1753,5827,6,2,4,0
1754,5828,4,2,2,0
1755,5829,4,2,2,0
1756,5830,4,2,2,0
1757,5831,4,2,2,0
1758,5832,4,2,2,0
1759,5833,4,2,2,0
1760,5834,4,2,2,0
1761,5835,4,2,2,0
1762,5836,4,2,2,0
1763,5837,4,2,2,0
1764,5838,4,2,2,0
1765,5839,4,2,2,0
1766,5840,4,2,2,0
1767,5841,4,2,2,0
1768,5842,3,1,2,0
1769,5843,3,1,2,0
1770,5844,3,1,2,0
1771,5845,8,2,6,0
1772,5846,8,2,6,0
1773,5847,6,2,4,0
1774,5848,6,2,4,0
1775,5849,8,2,6,0
1776,5850,6,2,4,0
1777,5851,6,2,4,0
1778,5852,6,2,4,0
1779,5853,6,2,4,0
1780,5854,3,1,2,0
1781,5855,3,1,2,0
1782,5856,3,1,2,0
1783,0,4,2,2,0
1784,1,4,2,2,0
1785,2,10,2,8,0
1786,3,6,2,4,0
1787,4,8,2,6,0
1788,5,6,2,4,0
1789,6,6,2,4,0
1790,7,4,2,2,0
1791,8,6,4,2,0
1792,9,4,2,2,0
1793,10,4,2,2,0
1794,11,4,2,2,0
1795,12,4,2,2,0
1796,13,6,2,4,0
1797,14,4,2,2,0
1798,15,4,2,2,0
1799,16,4,2,2,0
1800,17,4,2,2,0
1801,18,4,2,2,0
1802,19,4,2,2,0
1803,20,4,2,2,0
1804,21,4,2,2,0
1805,22,4,2,2,0
1806,23,4,2,2,0
1807,24,4,2,2,0
1808,25,4,2,2,0
1809,26,4,2,2,0
1810,27,4,2,2,0
1811,28,6,2,4,0
1812,29,6,2,4,0
1813,30,6,2,4,0
1814,31,6,2,4,0
1815,32,6,2,4,0
1816,33,6,2,4,0
1817,34,6,2,4,0
1818,35,6,2,4,0
1819,36,6,2,4,0
1820,37,6,2,4,0
1821,38,6,2,4,0
1822,39,4,2,2,0
1823,40,6,2,4,0
1824,41,6,2,4,0
1825,42,6,2,4,0
1826,71,4,2,2,0
1827,72,5,3,2,0
1828,73,5,3,2,0
1829,74,5,3,2,0
1830,75,4,2,2,0
1831,76,6,2,4,0
1832,77,4,2,2,0
1833,78,4,2,2,0
1834,79,6,2,4,0
1835,81,6,2,4,0
1836,82,4,2,2,0
1837,83,4,2,2,0
1838,84,4,2,2,0
1839,85,4,2,2,0
1840,86,4,2,2,0
1841,87,4,2,2,0
1842,89,4,2,2,0
1843,90,4,2,2,0
1844,92,4,2,2,0
1845,93,3,1,2,0
1846,94,3,1,2,0
1847,95,12,2,10,0
1848,96,10,2,8,0
1849,97,6,2,4,0
1850,98,6,2,4,0
1851,99,6,2,4,0
1852,100,6,2,4,0
1853,101,6,2,4,0
1854,102,6,2,4,0
1855,103,6,2,4,0
1856,104,6,2,4,0
1857,105,6,2,4,0
1858,106,6,2,4,0
1859,107,6,2,4,0
1860,108,4,2,2,0
1861,109,6,2,4,0
1862,110,4,2,2,0
1863,111,4,2,2,0
1864,134,8,2,6,0
1865,135,8,2,6,0
1866,144,6,2,4,0
1867,145,8,2,6,0
1868,146,8,2,6,0
1869,147,8,2,6,0
1870,148,6,2,4,0
1871,149,4,2,2,0
1872,150,4,2,2,0
1873,151,6,2,4,0
1874,152,6,2,4,0
1875,153,6,2,4,0
1876,154,4,2,2,0
1877,155,4,2,2,0
1878,156,4,2,2,0
1879,157,4,2,2,0
1880,158,4,2,2,0
1881,159,4,2,2,0
1882,160,4,2,2,0
1883,161,4,2,2,0
1884,162,4,2,2,0
1885,163,4,2,2,0
1886,164,4,2,2,0
1887,165,4,2,2,0
1888,166,4,2,2,0
1889,167,4,2,2,0
1890,168,4,2,2,0
1891,169,4,2,2,0
1892,170,4,2,2,0
1893,171,4,2,2,0
1894,172,4,2,2,0
1895,173,4,2,2,0
1896,174,4,2,2,0
1897,175,4,2,2,0
1898,176,4,2,2,0
1899,177,4,2,2,0
1900,178,4,2,2,0
1901,179,4,2,2,0
1902,180,4,2,2,0
1903,181,4,2,2,0
1904,182,4,2,2,0
1905,183,4,2,2,0
1906,184,4,2,2,0
1907,185,4,2,2,0
1908,186,4,2,2,0
1909,187,4,2,2,0
1910,188,4,2,2,0
1911,189,3,1,2,0
1912,190,3,1,2,0
1913,191,3,1,2,0
1914,192,3,1,2,0
1915,193,8,2,6,0
1916,194,8,2,6,0
1917,195,6,2,4,0
1918,196,6,2,4,0
1919,197,6,2,4,0
1920,198,6,2,4,0
1921,199,6,2,4,0
1922,200,6,2,4,0
1923,201,6,2,4,0
1924,202,6,2,4,0
1925,203,6,2,4,0
1926,204,6,2,4,0
1927,205,6,2,4,0
1928,206,6,2,4,0
1929,207,6,2,4,0
1930,208,6,2,4,0
1931,209,6,2,4,0
1932,210,4,2,2,0
1933,211,4,2,2,0
1934,252,4,2,2,0
1935,253,4,2,2,0
1936,254,6,2,4,0
1937,255,4,2,2,0
1938,256,4,2,2,0
1939,257,4,2,2,0
1940,258,4,2,2,0
1941,259,4,2,2,0
1942,260,4,2,2,0
1943,261,4,2,2,0
1944,262,4,2,2,0
1945,263,4,2,2,0
1946,264,4,2,2,0
1947,265,4,2,2,0
1948,266,4,2,2,0
1949,267,4,2,2,0
1950,268,4,2,2,0
1951,269,4,2,2,0
1952,270,4,2,2,0
1953,271,4,2,2,0
1954,272,3,1,2,0
1955,273,8,2,6,0
1956,274,6,2,4,0
1957,275,6,2,4,0
1958,276,6,2,4,0
1959,277,6,2,4,0
1960,278,6,2,4,0
1961,279,6,2,4,0
1962,280,6,2,4,0
1963,281,6,2,4,0
1964,282,4,2,2,0
1965,298,4,2,2,0
1966,299,6,2,4,0
1967,300,4,2,2,0
1968,301,4,2,2,0
1969,302,4,2,2,0
1970,303,4,2,2,0
1971,304,4,2,2,0
1972,305,4,2,2,0
1973,306,4,2,2,0
1974,307,4,2,2,0
1975,308,4,2,2,0
1976,309,4,2,2,0
1977,310,4,2,2,0
1978,311,4,2,2,0
1979,312,4,2,2,0
1980,313,4,2,2,0
1981,314,4,2,2,0
1982,315,4,2,2,0
1983,316,4,2,2,0
1984,317,4,2,2,0
1985,318,4,2,2,0
1986,319,4,2,2,0
1987,320,4,2,2,0
1988,321,4,2,2,0
1989,322,4,2,2,0
1990,323,6,2,4,0
1991,324,8,2,6,0
1992,325,6,2,4,0
1993,326,6,2,4,0
1994,327,6,2,4,0
1995,328,6,2,4,0
1996,329,4,2,2,0
1997,330,6,2,4,0
1998,331,4,2,2,0
1999,332,4,2,2,0
2000,355,6,2,4,0
2001,356,6,2,4,0
2002,360,6,2,4,0
2003,361,8,4,4,0
2004,362,8,4,4,0
2005,363,6,4,2,0
2006,364,6,4,2,0
2007,365,6,4,2,0
2008,366,6,2,4,0
2009,367,4,2,2,0
2010,368,4,2,2,0
2011,369,4,2,2,0
2012,370,4,2,2,0
2013,371,4,2,2,0
2014,372,4,2,2,0
2015,373,4,2,2,0
2016,374,4,2,2,0
2017,375,4,2,2,0
2018,376,4,2,2,0
2019,377,4,2,2,0
2020,378,4,2,2,0
2021,379,4,2,2,0
2022,380,4,2,2,0
2023,381,4,2,2,0
2024,382,4,2,2,0
2025,383,4,2,2,0
2026,384,4,2,2,0
2027,385,4,2,2,0
2028,386,4,2,2,0
2029,387,6,2,4,0
2030,388,6,2,4,0
2031,389,6,2,4,0
2032,390,6,2,4,0
2033,404,6,2,4,0
2034,405,6,4,2,0
2035,406,6,4,2,0
2036,407,4,2,2,0
2037,408,6,4,2,0
2038,409,4,2,2,0
2039,410,4,2,2,0
2040,411,4,2,2,0
2041,412,4,2,2,0
2042,413,4,2,2,0
2043,414,4,2,2,0
2044,415,4,2,2,0
2045,416,4,2,2,0
2046,417,4,2,2,0
2047,418,4,2,2,0
2048,419,4,2,2,0
2049,420,4,2,2,0
2050,421,6,2,4,0
2051,422,4,2,2,0
2052,423,4,2,2,0
2053,424,4,2,2,0
2054,425,4,2,2,0
2055,426,4,2,2,0
2056,427,4,2,2,0
2057,428,4,2,2,0
2058,429,4,2,2,0
2059,430,3,1,2,0
2060,431,3,1,2,0
2061,432,3,1,2,0
2062,433,3,1,2,0
2063,434,3,1,2,0
2064,435,3,1,2,0
2065,436,6,2,4,0
2066,437,6,2,4,0
2067,438,6,2,4,0
2068,439,6,2,4,0
2069,440,4,2,2,0
2070,441,3,1,2,0
2071,479,6,2,4,0
2072,480,4,2,2,0
2073,481,4,2,2,0
2074,482,4,2,2,0
2075,483,4,2,2,0
2076,484,3,1,2,0
2077,485,4,2,2,0
2078,486,4,2,2,0
2079,487,4,2,2,0
2080,488,4,2,2,0
2081,489,4,2,2,0
2082,490,4,2,2,0
2083,491,4,2,2,0
2084,492,4,2,2,0
2085,493,4,2,2,0
2086,494,4,2,2,0
2087,495,4,2,2,0
2088,496,4,2,2,0
