q,p,fsz,nc,uc,level
1106,2085,4,2,2,0
1107,2086,4,2,2,0
1108,2087,5,2,3,0
1109,2088,4,2,2,0
1110,2089,6,2,4,0
1111,2090,6,2,4,0
1112,2091,6,2,4,0
1113,2092,6,2,4,0
1114,2093,6,2,4,0
1115,2094,6,2,4,0
1116,2095,6,2,4,0
1117,2096,6,2,4,0
1118,2097,6,2,4,0
1119,2098,6,2,4,0
1120,2099,6,2,4,0
1121,2100,6,2,4,0
1122,2101,5,1,4,0
1123,2102,4,2,2,0
1124,2103,4,2,2,0
1125,2104,5,2,3,0
1126,2130,6,2,4,0
1127,2131,4,2,2,0
1128,2132,4,2,2,0
1129,2133,4,2,2,0
1130,2134,5,4,1,0
1131,2135,4,2,2,0
1132,2136,4,2,2,0
1133,2137,4,2,2,0
1134,2138,4,2,2,0
1135,2139,4,2,2,0
1136,2140,4,2,2,0
1137,2141,4,2,2,0
1138,2142,4,2,2,0
1139,2143,4,2,2,0
1140,2144,4,2,2,0
1141,2145,4,2,2,0
1142,2146,3,1,2,0
1143,2147,4,2,2,0
1144,2148,3,1,2,0
1145,2149,6,2,4,0
1146,2150,6,2,4,0
1147,2151,6,2,4,0
1148,2152,6,2,4,0
1149,2153,6,2,4,0
1150,2154,6,2,4,0
1151,2155,6,2,4,0
1152,2156,6,2,4,0
1153,2157,6,2,4,0
1154,2158,5,2,3,0
1155,2159,6,2,4,0
1156,2160,5,2,3,0
1157,2161,6,4,2,0
1158,2162,5,2,3,0
1159,2163,5,1,4,0
1160,2164,4,2,2,0
1161,2165,6,2,4,0
1162,2166,5,2,3,0
1163,2167,5,2,3,0
1164,2168,4,2,2,0
1165,2205,5,2,3,0
1166,2206,10,2,8,0
1167,2207,6,4,2,0
1168,2208,8,2,6,0
1169,2209,6,2,4,0
1170,2210,8,2,6,0
1171,2211,6,2,4,0
1172,2212,5,2,3,0
1173,2213,4,2,2,0
1174,2214,3,1,2,0
1175,2215,3,1,2,0
1176,2216,5,2,3,0
1177,2217,3,1,2,0
1178,2218,3,1,2,0
1179,2219,6,2,4,0
1180,2220,6,2,4,0
1181,2221,6,2,4,0
1182,2222,6,2,4,0
1183,2223,6,2,4,0
1184,2224,8,2,6,0
1185,2225,6,2,4,0
1186,2226,6,2,4,0
1187,2227,6,2,4,0
1188,2228,6,2,4,0
1189,2229,6,2,4,0
1190,2230,6,2,4,0
1191,2231,7,2,5,0
1192,2232,6,2,4,0
1193,2233,6,2,4,0
1194,2234,6,2,4,0
1195,2235,6,2,4,0
1196,2236,6,2,4,0
1197,2237,6,2,4,0
1198,2238,6,2,4,0
1199,2239,6,2,4,0
1200,2240,5,2,3,0
1201,2241,6,1,5,0
1202,2242,5,2,3,0
1203,2243,5,1,4,0
1204,2278,6,4,2,0
1205,2279,6,4,2,0
1206,2280,6,2,4,0
1207,2281,5,3,2,0
1208,2282,4,2,2,0
1209,2283,4,2,2,0
1210,2284,3,1,2,0
1211,2285,3,1,2,0
1212,2286,3,1,2,0
1213,2287,3,1,2,0
1214,2288,3,1,2,0
1215,2289,3,1,2,0
1216,2290,3,1,2,0
1217,2291,3,1,2,0
1218,2292,3,1,2,0
1219,2293,6,2,4,0
1220,2294,6,4,2,0
1221,2295,6,2,4,0
1222,2296,6,4,2,0
1223,2297,6,2,4,0
1224,2298,6,2,4,0
1225,2299,6,2,4,0
1226,2300,6,4,2,0
1227,2301,6,2,4,0
1228,2302,5,2,3,0
1229,2303,6,2,4,0
1230,2304,5,2,3,0
1231,2305,5,2,3,0
1232,2306,5,2,3,0
1233,2307,6,2,4,0
1234,2308,8,2,6,0
1235,2309,10,2,8,0
1236,2310,8,2,6,0
1237,2311,6,2,4,0
1238,2312,6,2,4,0
1239,2313,6,2,4,0
1240,2314,6,2,4,0
1241,2315,6,2,4,0
1242,2316,6,2,4,0
1243,2317,6,2,4,0
1244,2318,6,2,4,0
1245,2319,6,2,4,0
1246,2320,6,2,4,0
1247,2321,8,4,4,0
1248,2322,6,2,4,0
1249,2323,6,2,4,0
1250,2324,7,2,5,0
1251,2325,6,2,4,0
1252,2326,6,2,4,0
1253,2327,5,2,3,0
1254,2328,5,2,3,0
1255,2329,5,2,3,0
1256,2358,7,2,5,0
1257,2359,6,4,2,0
1258,2360,6,2,4,0
1259,2361,6,2,4,0
1260,2362,6,4,2,0
1261,2363,6,2,4,0
1262,2364,6,2,4,0
1263,2365,6,2,4,0
1264,2366,6,2,4,0
1265,2367,6,2,4,0
1266,2368,5,2,3,0
1267,2369,6,2,4,0
1268,2370,4,2,2,0
1269,2371,5,2,3,0
1270,2372,4,2,2,0
1271,2373,5,2,3,0
1272,2374,3,1,2,0
1273,2375,3,1,2,0
1274,2376,4,1,3,0
1275,2377,3,1,2,0
1276,2378,3,2,1,0
1277,2379,6,2,4,0
1278,2380,10,2,8,0
1279,2381,6,2,4,0
1280,2382,6,2,4,0
1281,2383,6,2,4,0
1282,2384,6,2,4,0
1283,2385,6,2,4,0
1284,2386,6,2,4,0
1285,2387,8,2,6,0
1286,2388,6,2,4,0
1287,2389,6,2,4,0
1288,2390,6,2,4,0
1289,2391,6,2,4,0
1290,2392,5,2,3,0
1291,2393,6,2,4,0
1292,2394,6,2,4,0
1293,2395,6,2,4,0
1294,2396,6,2,4,0
1295,2397,6,2,4,0
1296,2398,6,2,4,0
1297,2399,6,2,4,0
1298,2400,6,2,4,0
1299,2401,5,2,3,0
1300,2402,5,2,3,0
1301,2403,5,1,4,0
1302,2404,5,2,3,0
1303,2405,4,1,3,0
1304,2436,8,2,6,0
1305,2437,7,2,5,0
1306,2438,6,2,4,0
1307,2439,6,2,4,0
1308,2461,6,2,4,0
1309,2462,6,2,4,0
1310,2463,6,2,4,0
1311,2464,6,2,4,0
1312,2465,5,2,3,0
1313,2466,5,2,3,0
1314,2467,5,2,3,0
1315,2468,4,2,2,0
1316,2469,5,2,3,0
1317,2470,3,1,2,0
1318,2471,3,1,2,0
1319,2472,3,2,1,0
1320,2473,5,1,4,0
1321,2474,2,1,1,0
1322,2475,6,2,4,0
1323,2476,8,2,6,0
1324,2477,6,2,4,0
1325,2478,6,2,4,0
1326,2479,6,2,4,0
1327,2480,6,2,4,0
1328,2481,6,2,4,0
1329,2482,6,2,4,0
1330,2483,6,2,4,0
1331,2484,6,2,4,0
1332,2485,6,2,4,0
1333,2486,6,2,4,0
1334,2487,7,4,3,0
1335,2488,6,2,4,0
1336,2489,5,2,3,0
1337,2490,6,2,4,0
1338,2491,5,1,4,0
1339,2492,5,2,3,0
1340,2493,5,2,3,0
1341,2494,5,2,3,0
1342,2495,4,1,3,0
1343,2519,6,2,4,0
1344,2520,7,2,5,0
1345,2521,4,1,3,0
1346,2533,6,2,4,0
1347,2534,5,2,3,0
1348,2535,3,1,2,0
1349,2536,11,2,9,0
1350,2537,8,2,6,0
1351,2538,6,2,4,0
1352,2539,6,2,4,0
1353,2540,5,1,4,0
1354,2541,5,2,3,0
1355,2542,3,1,2,0
1356,2543,4,1,3,0
1357,2544,8,2,6,0
1358,2545,6,2,4,0
1359,2546,6,2,4,0
1360,2547,6,2,4,0
1361,2548,7,2,5,0
1362,2549,6,2,4,0
1363,2550,6,2,4,0
1364,2551,6,2,4,0
1365,2552,6,2,4,0
1366,2553,6,2,4,0
1367,2554,6,2,4,0
1368,2555,6,2,4,0
1369,2556,6,2,4,0
1370,2557,6,2,4,0
1371,2558,5,2,3,0
1372,2559,5,2,3,0
1373,2560,6,2,4,0
1374,2561,5,2,3,0
1375,2562,5,2,3,0
1376,2563,5,2,3,0
1377,2564,5,2,3,0
1378,2583,8,2,6,0
1379,2591,6,2,4,0
1380,2592,6,2,4,0
1381,2593,6,2,4,0
1382,2594,6,2,4,0
1383,2595,6,2,4,0
1384,2596,5,2,3,0
1385,2597,6,2,4,0
1386,2598,6,2,4,0
1387,2599,6,2,4,0
1388,2600,6,2,4,0
1389,2601,6,2,4,0
1390,2602,6,2,4,0
1391,2603,6,2,4,0
1392,2604,6,2,4,0
1393,2605,6,2,4,0
1394,2606,6,2,4,0
1395,2607,6,2,4,0
1396,2608,6,2,4,0
1397,2609,6,2,4,0
1398,2610,6,2,4,0
1399,2611,6,2,4,0
1400,2612,6,2,4,0
1401,2613,6,2,4,0
1402,2614,6,2,4,0
1403,2615,6,2,4,0
1404,2616,6,2,4,0
1405,2617,4,2,2,0
1406,2646,3,1,2,0
1407,2647,6,2,4,0
1408,2648,6,2,4,0
1409,2649,6,2,4,0
1410,2650,5,2,3,0
1411,2651,6,2,4,0
1412,2652,5,1,4,0
1413,2653,5,2,3,0
1414,2654,5,2,3,0
1415,2655,3,1,2,0
1416,2656,4,2,2,0
1417,2657,3,1,2,0
1418,2658,3,1,2,0
1419,2659,6,2,4,0
1420,2660,6,2,4,0
1421,2661,6,2,4,0
1422,2662,6,2,4,0
1423,2663,6,2,4,0
1424,2664,6,2,4,0
1425,2665,6,2,4,0
1426,2666,6,2,4,0
1427,2667,6,2,4,0
1428,2668,6,2,4,0
1429,2669,6,2,4,0
1430,2670,6,2,4,0
1431,2671,6,2,4,0
1432,2672,6,2,4,0
1433,2673,6,2,4,0
1434,2674,6,2,4,0
1435,2675,6,2,4,0
1436,2676,5,2,3,0
1437,2677,6,2,4,0
1438,2678,5,2,3,0
1439,2679,5,2,3,0
1440,2680,5,1,4,0
1441,2681,5,1,4,0
1442,2682,5,2,3,0
1443,2683,5,2,3,0
1444,2684,4,1,3,0
1445,2685,4,1,3,0
1446,2727,6,2,4,0
1447,2728,6,2,4,0
1448,2729,6,2,4,0
1449,2730,6,2,4,0
1450,2731,6,2,4,0
1451,2732,5,2,3,0
1452,2733,6,2,4,0
1453,2734,3,1,2,0
1454,2735,5,2,3,0
1455,2736,3,1,2,0
1456,2737,3,1,2,0
1457,2738,3,1,2,0
1458,2739,6,2,4,0
1459,2740,6,2,4,0
1460,2741,6,2,4,0
1461,2742,6,2,4,0
1462,2743,6,2,4,0
1463,2744,6,2,4,0
1464,2745,7,1,6,0
1465,2746,6,2,4,0
1466,2747,6,2,4,0
1467,2748,6,2,4,0
1468,2749,6,2,4,0
1469,2750,6,2,4,0
1470,2751,6,2,4,0
1471,2752,6,2,4,0
1472,2753,6,2,4,0
1473,2754,6,2,4,0
1474,2755,6,2,4,0
1475,2756,6,2,4,0
1476,2757,6,2,4,0
1477,2758,6,2,4,0
1478,2759,6,2,4,0
1479,2760,5,2,3,0
1480,2761,6,2,4,0
1481,2762,5,1,4,0
1482,2763,5,2,3,0
1483,2764,6,2,4,0
1484,2765,6,2,4,0
1485,2766,6,2,4,0
1486,2767,6,2,4,0
1487,2796,7,2,5,0
1488,2814,6,2,4,0
1489,2815,6,2,4,0
1490,2816,7,2,5,0
1491,2817,6,2,4,0
1492,2818,6,2,4,0
1493,2819,7,3,4,0
1494,2820,6,2,4,0
1495,2821,6,2,4,0
1496,2822,6,2,4,0
1497,2823,5,2,3,0
1498,2824,6,2,4,0
1499,2825,6,2,4,0
1500,2826,5,2,3,0
1501,2827,5,2,3,0
1502,2828,6,2,4,0
1503,2829,5,2,3,0
1504,2830,5,2,3,0
1505,2831,5,2,3,0
1506,2832,3,1,2,0
1507,2833,4,2,2,0
1508,2834,3,1,2,0
1509,2835,6,2,4,0
1510,2836,8,2,6,0
1511,2837,6,2,4,0
1512,2838,6,2,4,0
1513,2839,6,2,4,0
1514,2840,6,2,4,0
1515,2841,6,2,4,0
1516,2842,6,2,4,0
1517,2843,6,2,4,0
1518,2844,6,2,4,0
1519,2845,6,2,4,0
1520,2846,6,2,4,0
1521,2847,6,2,4,0
1522,2848,6,2,4,0
1523,2849,6,2,4,0
1524,2850,6,2,4,0
1525,2851,6,2,4,0
1526,2852,6,2,4,0
1527,2853,5,2,3,0
1528,2854,6,2,4,0
1529,2855,5,2,3,0
1530,2856,6,2,4,0
1531,2857,6,2,4,0
1532,2858,6,2,4,0
1533,2859,5,2,3,0
1534,2860,5,2,3,0
1535,2861,5,2,3,0
1536,2862,5,2,3,0
1537,2863,5,2,3,0
1538,2864,5,2,3,0
1539,2865,5,2,3,0
1540,2866,5,2,3,0
1541,2867,5,1,4,0
1542,2868,4,2,2,0
1543,2869,4,1,3,0
1544,2907,8,2,6,0
1545,2908,8,2,6,0
1546,2909,7,1,6,0
1547,2932,4,2,2,0
1548,2933,4,2,2,0
1549,2934,6,2,4,0
1550,2935,4,2,2,0
1551,2936,5,2,3,0
1552,2937,5,4,1,0
1553,2938,5,2,3,0
1554,2939,5,2,3,0
1555,2940,5,3,2,0
1556,2941,4,1,3,0
1557,2942,4,1,3,0
1558,2943,4,1,3,0
1559,2944,4,1,3,0
1560,2945,6,2,4,0
1561,2946,6,2,4,0
1562,2947,6,2,4,0
1563,2948,6,2,4,0
1564,2949,6,2,4,0
1565,2950,6,2,4,0
1566,2951,6,2,4,0
1567,2952,6,2,4,0
1568,2953,6,2,4,0
1569,2954,6,2,4,0
1570,2955,6,2,4,0
1571,2956,6,2,4,0
1572,2957,6,2,4,0
1573,2958,6,2,4,0
1574,2959,5,2,3,0
1575,2960,5,2,3,0
1576,2961,5,2,3,0
1577,2962,5,2,3,0
1578,2963,5,2,3,0
1579,2964,5,2,3,0
1580,2965,5,2,3,0
1581,2966,5,2,3,0
1582,2967,5,1,4,0
1583,2968,5,2,3,0
1584,2969,5,2,3,0
1585,2970,5,2,3,0
1586,2971,5,2,3,0
1587,2972,5,2,3,0
1588,2973,5,2,3,0
1589,2974,5,2,3,0
1590,2975,5,2,3,0
1591,2976,4,2,2,0
1592,2977,5,2,3,0
1593,2978,4,1,3,0
1594,2979,4,2,2,0
1595,2980,4,1,3,0
1596,2981,4,2,2,0
1597,2982,3,1,2,0
1598,3016,7,2,5,0
1599,3017,6,2,4,0
1600,3038,6,2,4,0
1601,3039,7,4,3,0
1602,3040,7,2,5,0
1603,3041,8,2,6,0
1604,3042,6,2,4,0
1605,3043,6,2,4,0
1606,3044,6,4,2,0
1607,3045,6,4,2,0
1608,3046,5,2,3,0
1609,3047,6,1,5,0
1610,3048,5,2,3,0
1611,3049,5,2,3,0
1612,3050,8,2,6,0
1613,3051,8,2,6,0
1614,3052,6,2,4,0
1615,3053,6,2,4,0
1616,3054,6,2,4,0
1617,3055,6,2,4,0
1618,3056,6,2,4,0
1619,3057,6,2,4,0
1620,3058,6,2,4,0
1621,3059,6,2,4,0
1622,3060,6,2,4,0
1623,3061,6,2,4,0
1624,3062,6,2,4,0
1625,3063,6,2,4,0
1626,3064,6,2,4,0
1627,3065,6,2,4,0
1628,3066,6,2,4,0
1629,3067,6,2,4,0
1630,3100,3,2,1,0
1631,3101,6,2,4,0
1632,3102,6,2,4,0
1633,3103,6,2,4,0
1634,3104,7,4,3,0
1635,3105,5,2,3,0
1636,3106,5,2,3,0
1637,3107,5,2,3,0
1638,3108,5,2,3,0
1639,3109,4,1,3,0
1640,3110,4,1,3,0
1641,3111,4,1,3,0
1642,3112,8,2,6,0
1643,3113,6,2,4,0
1644,3114,6,2,4,0
1645,3115,6,2,4,0
1646,3116,6,2,4,0
1647,3117,6,2,4,0
1648,3118,6,2,4,0
1649,3119,6,2,4,0
1650,3120,5,2,3,0
1651,3121,5,2,3,0
1652,3122,5,2,3,0
1653,3123,5,2,3,0
1654,3124,5,2,3,0
1655,3140,9,2,7,0
1656,3146,6,2,4,0
1657,3147,4,2,2,0
1658,3148,4,2,2,0
1659,3149,4,2,2,0
1660,3150,4,2,2,0
1661,3152,6,2,4,0
1662,3153,6,2,4,0
1663,3154,4,2,2,0
1664,3155,4,2,2,0
1665,3156,6,2,4,0
1666,3157,4,2,2,0
1667,3158,4,2,2,0
1668,3159,4,2,2,0
1669,3160,4,2,2,0
1670,3161,4,2,2,0
1671,3162,5,1,4,0
1672,3163,4,2,2,0
1673,3164,5,2,3,0
1674,3165,3,1,2,0
1675,3166,3,1,2,0
1676,3167,3,1,2,0
1677,3168,3,1,2,0
1678,3169,3,1,2,0
1679,3170,3,1,2,0
1680,3171,3,1,2,0
1681,3172,4,2,2,0
1682,3173,3,1,2,0
1683,3174,3,1,2,0
1684,3175,4,1,3,0
1685,3176,3,1,2,0
1686,3177,3,1,2,0
1687,3178,3,1,2,0
1688,3179,3,1,2,0
1689,3180,3,1,2,0
1690,3181,2,1,1,0
1691,3182,2,1,1,0
1692,3183,6,2,4,0
1693,3184,6,2,4,0
1694,3185,8,2,6,0
1695,3186,6,2,4,0
1696,3187,6,2,4,0
1697,3188,6,2,4,0
1698,3189,6,2,4,0
1699,3190,5,1,4,0
1700,3191,6,2,4,0
1701,3192,6,2,4,0
1702,3193,7,1,6,0
1703,3194,5,2,3,0
1704,3195,6,2,4,0
1705,3196,5,2,3,0
1706,3197,5,2,3,0
1707,3198,4,1,3,0
1708,3199,4,1,3,0
1709,3200,4,1,3,0
1710,3221,8,2,6,0
1711,3222,8,2,6,0
1712,3223,8,2,6,0
1713,3244,8,2,6,0
1714,3245,4,2,2,0
1715,3246,4,2,2,0
1716,3247,4,2,2,0
1717,3248,4,2,2,0
1718,3249,4,2,2,0
1719,3250,6,3,3,0
1720,3251,4,2,2,0
1721,3252,4,2,2,0
1722,3253,4,2,2,0
1723,3254,4,2,2,0
1724,3255,4,2,2,0
1725,3256,4,2,2,0
1726,3257,4,2,2,0
1727,3258,4,2,2,0
1728,3259,4,2,2,0
1729,3260,4,2,2,0
1730,3261,4,2,2,0
1731,3262,4,2,2,0
1732,3263,4,2,2,0
1733,3264,4,2,2,0
1734,3265,4,2,2,0
1735,3266,4,2,2,0
1736,3267,3,1,2,0
1737,3268,3,1,2,0
1738,3269,3,2,1,0
1739,3270,3,1,2,0
1740,3271,3,1,2,0
1741,3272,3,1,2,0
1742,3273,2,1,1,0
1743,3274,8,2,6,0
1744,3275,10,2,8,0
1745,3276,6,2,4,0
1746,3277,6,2,4,0
1747,3278,6,2,4,0
1748,3279,6,2,4,0
1749,3280,6,2,4,0
1750,3281,6,2,4,0
1751,3282,6,2,4,0
1752,3283,6,2,4,0
1753,3284,6,2,4,0
1754,3285,6,2,4,0
1755,3286,6,2,4,0
1756,3287,6,2,4,0
1757,3288,6,2,4,0
1758,3289,6,2,4,0
1759,3290,6,2,4,0
1760,3291,6,2,4,0
1761,3292,6,2,4,0
1762,3293,6,2,4,0
1763,3294,6,2,4,0
1764,3295,5,2,3,0
1765,3296,5,2,3,0
1766,3297,5,2,3,0
1767,3337,4,2,2,0
1768,3338,4,2,2,0
1769,3339,6,1,5,0
1770,3340,5,2,3,0
1771,3341,5,2,3,0
1772,3342,4,1,3,0
1773,3343,6,2,4,0
1774,3344,6,2,4,0
1775,3345,6,2,4,0
1776,3346,6,2,4,0
1777,3347,8,2,6,0
1778,3348,6,2,4,0
1779,3349,6,2,4,0
1780,3350,6,2,4,0
1781,3351,6,2,4,0
1782,3352,6,2,4,0
1783,3353,6,2,4,0
1784,3354,6,2,4,0
1785,3355,5,1,4,0
1786,3356,5,1,4,0
1787,3357,6,1,5,0
1788,3358,4,1,3,0
1789,3359,4,2,2,0
1790,3360,4,2,2,0
1791,3361,3,1,2,0
1792,3381,6,2,4,0
1793,3388,5,2,3,0
1794,3389,4,2,2,0
1795,3391,6,2,4,0
1796,3392,6,2,4,0
1797,3393,6,2,4,0
1798,3394,6,2,4,0
1799,3395,4,2,2,0
1800,3396,5,1,4,0
1801,3397,5,2,3,0
1802,3398,4,2,2,0
1803,3399,6,2,4,0
1804,3400,6,2,4,0
1805,3401,6,2,4,0
1806,3402,6,2,4,0
1807,3403,6,2,4,0
1808,3404,6,2,4,0
1809,3405,6,2,4,0
1810,3406,6,2,4,0
1811,3407,6,2,4,0
1812,3408,6,2,4,0
1813,3409,6,2,4,0
1814,3410,6,2,4,0
1815,3411,6,2,4,0
1816,3412,6,2,4,0
1817,3413,6,2,4,0
1818,3414,7,2,5,0
1819,3415,6,1,5,0
1820,3416,5,2,3,0
1821,3433,6,2,4,0
1822,3446,6,4,2,0
1823,3447,6,4,2,0
1824,3448,5,2,3,0
1825,3449,5,2,3,0
1826,3450,4,1,3,0
1827,3451,4,2,2,0
1828,3452,4,2,2,0
1829,3453,3,1,2,0
1830,3454,6,2,4,0
1831,3455,6,2,4,0
1832,3456,6,2,4,0
1833,3457,6,2,4,0
1834,3458,6,2,4,0
1835,3459,6,2,4,0
1836,3460,6,2,4,0
1837,3461,6,2,4,0
1838,3462,6,2,4,0
1839,3463,6,2,4,0
1840,3464,6,2,4,0
1841,3465,6,2,4,0
1842,3466,6,2,4,0
1843,3467,6,2,4,0
1844,3468,6,2,4,0
1845,3469,6,2,4,0
1846,3470,6,2,4,0
1847,3471,6,2,4,0
1848,3472,6,2,4,0
1849,3473,5,1,4,0
1850,3474,5,2,3,0
1851,3475,5,2,3,0
1852,3476,5,2,3,0
1853,3477,5,1,4,0
1854,3478,5,2,3,0
1855,3479,5,1,4,0
1856,3480,4,1,3,0
1857,3481,4,2,2,0
1858,3482,3,1,2,0
1859,3507,6,2,4,0
1860,3508,6,2,4,0
1861,3509,4,1,3,0
1862,3531,6,2,4,0
1863,3532,6,2,4,0
1864,3533,6,2,4,0
1865,3534,5,2,3,0
1866,3535,5,2,3,0
1867,3536,5,2,3,0
1868,3537,4,2,2,0
1869,3538,4,1,3,0
1870,3539,4,1,3,0
1871,3540,6,2,4,0
1872,3541,6,2,4,0
1873,3542,6,2,4,0
1874,3543,6,2,4,0
1875,3544,6,2,4,0
1876,3545,6,2,4,0
1877,3546,6,2,4,0
1878,3547,5,2,3,0
1879,3548,5,2,3,0
1880,3549,5,1,4,0
1881,3550,5,1,4,0
1882,3551,6,1,5,0
1883,3552,5,2,3,0
1884,3553,5,2,3,0
1885,3554,5,2,3,0
1886,3555,5,2,3,0
1887,3556,5,1,4,0
1888,3557,5,2,3,0
1889,3558,6,2,4,0
1890,3559,5,2,3,0
1891,3560,4,2,2,0
1892,3561,4,1,3,0
1893,3562,4,1,3,0
1894,3563,4,1,3,0
1895,3564,4,1,3,0
1896,3565,4,2,2,0
1897,3566,4,2,2,0
1898,3567,4,1,3,0
1899,3568,4,1,3,0
1900,3569,4,1,3,0
1901,3570,4,1,3,0
1902,3571,3,1,2,0
1903,3572,3,1,2,0
1904,3573,3,1,2,0
1905,3574,3,1,2,0
1906,3575,3,1,2,0
1907,3615,8,2,6,0
1908,3616,6,2,4,0
1909,3617,5,2,3,0
1910,3643,6,2,4,0
1911,3644,5,2,3,0
1912,3645,4,2,2,0
1913,3646,5,2,3,0
1914,3647,5,2,3,0
1915,3648,5,1,4,0
1916,3649,6,2,4,0
1917,3650,5,1,4,0
1918,3651,4,2,2,0
1919,3652,5,2,3,0
1920,3653,4,1,3,0
1921,3654,5,2,3,0
1922,3655,4,2,2,0
1923,3656,4,1,3,0
1924,3657,4,1,3,0
1925,3658,3,2,1,0
1926,3659,2,1,1,0
1927,3660,2,1,1,0
1928,3661,8,2,6,0
1929,3662,6,2,4,0
1930,3663,6,2,4,0
1931,3664,6,2,4,0
1932,3665,6,2,4,0
1933,3666,6,2,4,0
1934,3667,6,2,4,0
1935,3668,6,2,4,0
1936,3669,6,2,4,0
1937,3670,5,1,4,0
1938,3671,5,2,3,0
1939,3672,5,1,4,0
1940,3673,5,1,4,0
1941,3674,5,2,3,0
1942,3675,5,2,3,0
1943,3676,5,2,3,0
1944,3677,5,1,4,0
1945,3678,5,2,3,0
1946,3679,5,2,3,0
1947,3680,5,1,4,0
1948,3681,6,2,4,0
1949,3682,5,1,4,0
1950,3683,5,1,4,0
1951,3684,5,2,3,0
1952,3685,4,1,3,0
1953,3686,4,1,3,0
1954,3687,4,1,3,0
1955,3688,4,1,3,0
1956,3689,4,1,3,0
1957,3690,4,1,3,0
1958,3691,5,1,4,0
1959,3692,4,1,3,0
1960,3693,3,1,2,0
1961,3694,3,1,2,0
1962,3695,3,1,2,0
1963,3734,6,2,4,0
1964,3758,4,2,2,0
1965,3759,4,2,2,0
1966,3760,3,2,1,0
1967,3761,2,1,1,0
1968,3762,2,1,1,0
1969,3763,4,2,2,0
1970,3764,5,2,3,0
1971,3765,4,2,2,0
1972,3766,4,2,2,0
1973,3767,4,2,2,0
1974,3768,5,2,3,0
1975,3769,4,2,2,0
1976,3770,4,2,2,0
1977,3771,4,2,2,0
1978,3772,4,2,2,0
1979,3773,4,2,2,0
1980,3774,4,2,2,0
1981,3775,4,2,2,0
1982,3776,7,2,5,0
1983,3777,4,2,2,0
1984,3778,4,2,2,0
1985,3779,4,2,2,0
1986,3780,4,2,2,0
1987,3781,5,3,2,0
1988,3782,3,1,2,0
1989,3783,3,2,1,0
1990,3784,3,1,2,0
1991,3785,3,2,1,0
1992,3786,3,1,2,0
1993,3787,3,2,1,0
1994,3788,3,2,1,0
1995,3789,3,2,1,0
1996,3790,4,1,3,0
1997,3791,7,2,5,0
1998,3792,3,1,2,0
1999,3793,3,1,2,0
2000,3794,3,1,2,0
2001,3795,3,2,1,0
2002,3796,2,1,1,0
2003,3797,2,1,1,0
2004,3798,2,1,1,0
2005,3799,2,1,1,0
2006,3800,2,1,1,0
2007,3801,2,1,1,0
2008,3802,6,2,4,0
2009,3803,6,2,4,0
2010,3804,6,2,4,0
2011,3805,5,2,3,0
2012,3806,4,2,2,0
2013,3807,4,2,2,0
2014,3808,5,2,3,0
2015,3809,5,1,4,0
2016,3810,5,1,4,0
2017,3811,4,2,2,0
2018,3812,4,2,2,0
2019,3813,3,2,1,0
2020,3849,4,3,1,0
2021,3850,3,2,1,0
2022,3851,2,1,1,0
2023,3852,8,2,6,0
2024,3853,4,2,2,0
2025,3854,4,2,2,0
2026,3855,4,2,2,0
2027,3856,4,2,2,0
2028,3857,4,2,2,0
2029,3858,5,3,2,0
2030,3859,4,2,2,0
2031,3860,5,2,3,0
2032,3861,4,2,2,0
2033,3862,4,2,2,0
2034,3863,4,2,2,0
2035,3864,4,2,2,0
2036,3865,4,2,2,0
2037,3866,5,2,3,0
2038,3867,5,3,2,0
2039,3868,5,3,2,0
2040,3869,3,2,1,0
2041,3870,4,1,3,0
2042,3871,3,1,2,0
2043,3872,3,1,2,0
2044,3873,5,1,4,0
2045,3874,3,2,1,0
2046,3875,3,1,2,0
2047,3876,2,1,1,0
2048,3877,2,1,1,0
2049,3878,6,2,4,0
2050,3879,6,2,4,0
2051,3880,6,2,4,0
2052,3881,6,2,4,0
2053,3882,5,1,4,0
2054,3883,5,2,3,0
2055,3884,4,2,2,0
2056,3885,5,2,3,0
2057,3886,5,2,3,0
2058,3887,4,1,3,0
2059,3888,4,1,3,0
2060,3889,5,1,4,0
2061,3909,4,2,2,0
2062,3910,4,2,2,0
2063,3911,4,2,2,0
2064,3912,4,2,2,0
2065,3913,4,2,2,0
2066,3914,4,2,2,0
2067,3915,4,2,2,0
2068,3916,4,2,2,0
2069,3917,4,2,2,0
2070,3918,4,2,2,0
2071,3919,3,2,1,0
2072,3920,3,2,1,0
2073,3921,3,1,2,0
2074,3922,3,2,1,0
2075,3923,3,2,1,0
2076,3924,3,2,1,0
2077,3925,3,1,2,0
2078,3926,3,1,2,0
2079,3927,3,1,2,0
2080,3928,3,2,1,0
2081,3929,3,2,1,0
2082,3930,3,2,1,0
2083,3931,3,2,1,0
2084,3932,3,2,1,0
2085,3933,2,1,1,0
2086,3934,2,1,1,0
2087,3935,2,1,1,0
2088,3936,2,1,1,0
2089,3937,2,1,1,0
2090,3938,6,2,4,0
2091,3939,6,2,4,0
2092,3940,6,2,4,0
2093,3941,6,2,4,0
2094,3942,4,2,2,0
2095,3943,6,2,4,0
2096,3944,5,2,3,0
2097,3945,5,2,3,0
2098,3946,5,2,3,0
2099,3947,5,2,3,0
2100,3948,4,1,3,0
2101,3949,4,1,3,0
2102,3950,4,1,3,0
2103,3951,3,1,2,0
