q,p,fsz,nc,uc,level
1138,197,4,2,2,4
1139,61,4,2,2,5
1140,510,8,2,6,5
1141,511,4,2,2,5
1142,583,6,4,2,5
1143,917,14,6,8,5
1144,1076,6,4,2,5
1145,652,4,2,2,5
1146,653,4,2,2,5
1147,741,6,4,2,5
1148,848,6,2,4,5
1149,337,10,4,6,5
1150,198,6,4,2,5
1151,62,16,4,12,6
1152,512,8,2,6,6
1153,1006,12,8,4,6
1154,655,4,2,2,6
1155,656,4,2,2,6
1156,426,8,6,2,6
1157,132,16,6,10,7
1158,513,8,4,4,7
1159,1164,8,6,2,7
1160,657,10,4,6,7
1161,268,12,6,6,8
1162,742,6,2,4,8
1163,584,8,4,4,9
1164,849,8,6,2,9
1165,1165,4,4,0,10
